id,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365
132428,0.99,3,730,3.0,3.0,730.0,730.0,3.0,730.0,t,6,29,59,334
410699,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,0,0,104
414763,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1102.1,t,6,14,31,278
136058,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,17,27,41,304
150123,0.99,3,1125,3.0,3.0,25.0,99.0,3.0,83.6,t,0,0,0,91
415967,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,8,23,99
420039,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,5,13,26,216
153798,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,4,20,46,234
427407,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,7,15,27,302
163429,0.99,90,365,90.0,90.0,365.0,365.0,90.0,365.0,t,4,4,34,309
429306,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,3,17,177
167183,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,19,44,74,349
170750,0.99,90,200,90.0,90.0,200.0,200.0,90.0,200.0,t,12,17,29,279
429604,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,10,18,33,305
177523,0.99,5,1125,3.0,6.0,1125.0,1125.0,5.0,1125.0,t,0,6,36,311
196197,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,7,11,12,257
434107,0.99,3,330,3.0,3.0,330.0,330.0,3.0,330.0,t,0,0,0,249
199201,0.99,3,30,3.0,3.0,30.0,30.0,3.0,30.0,t,4,6,11,286
439715,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,4,120
449218,0.99,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,5,11,273
200828,0.99,14,100,14.0,14.0,100.0,100.0,14.0,100.0,t,30,60,90,365
204570,0.99,4,365,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,3,9,39,130
451174,0.99,5,15,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,4,13,17,18
456165,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
459303,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1117.4,t,10,23,51,282
205199,0.99,30,365,3.0,30.0,365.0,365.0,29.1,365.0,t,0,17,47,311
459362,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,1,3,12,263
208504,0.99,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,219
460898,0.99,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,0,0,0,0
209373,0.99,7,365,7.0,7.0,365.0,365.0,7.0,365.0,t,0,0,0,227
462072,0.99,2,1124,2.0,3.0,1125.0,1125.0,2.2,1125.0,t,2,3,21,79
211444,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,0,9,280
217674,0.99,3,300,2.0,4.0,300.0,300.0,3.0,300.0,t,10,34,58,323
463246,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
219303,0.99,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,7,15,41,288
468202,0.99,30,1125,5.0,30.0,1125.0,1125.0,28.6,1125.0,t,0,7,7,210
469231,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1109.8,t,8,18,48,235
225462,0.99,2,200,2.0,2.0,200.0,200.0,2.0,200.0,t,0,0,17,278
225489,0.99,25,365,25.0,25.0,365.0,365.0,25.0,365.0,t,0,0,0,0
229664,0.99,7,1125,1.0,15.0,1125.0,1125.0,7.8,1125.0,t,2,31,61,336
470132,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,8,10,194
471198,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1119.9,t,11,24,47,298
471328,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,20,50,305
231861,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,25,55,85,85
250858,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,0,5,35,310
473112,0.99,19,365,19.0,19.0,365.0,365.0,19.0,365.0,t,3,33,63,119
256004,0.99,3,300,3.0,4.0,300.0,300.0,3.0,300.0,t,0,0,0,188
479718,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,21,51,81,81
482122,0.99,3,1125,2.0,3.0,2.0,1125.0,3.0,1114.8,t,7,32,53,280
260656,0.99,7,365,5.0,7.0,365.0,365.0,6.4,365.0,t,1,17,24,299
491070,0.99,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,3,33,63,338
260951,0.99,5,390,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
261878,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,6,19,49,136
263748,0.99,3,5,3.0,3.0,5.0,5.0,3.0,5.0,t,7,25,55,145
497706,0.99,1,365,1.0,2.0,365.0,365.0,1.3,365.0,t,0,0,0,157
499911,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,5,8,27,246
502918,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,7,11,283
268275,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,8,23,41,255
506956,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,11,16,45,45
272279,0.99,5,45,4.0,5.0,45.0,45.0,5.0,45.0,t,5,23,53,70
280733,0.99,5,1125,2.0,5.0,1125.0,1125.0,5.0,1125.0,t,5,11,21,288
507614,0.99,15,1124,15.0,15.0,1124.0,1124.0,15.0,1124.0,t,0,15,30,286
281224,0.99,2,1000,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,23,50,80,197
510973,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,22,52,82,357
514917,0.99,4,40,4.0,4.0,40.0,40.0,4.0,40.0,t,0,5,35,310
287660,0.99,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,0
289555,0.99,1,365,1.0,4.0,1125.0,1125.0,3.9,1125.0,t,25,55,81,356
515008,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,3,3,176
518208,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,4,34,64,339
294520,0.99,3,90,3.0,3.0,90.0,90.0,3.0,90.0,t,19,45,75,350
518511,0.99,2,18,2.0,2.0,18.0,18.0,2.0,18.0,t,0,0,0,158
521329,0.99,6,365,6.0,6.0,365.0,365.0,6.0,365.0,t,12,42,72,347
294529,0.99,2,90,2.0,2.0,90.0,90.0,2.0,90.0,t,26,53,83,358
521367,0.99,3,180,2.0,4.0,25.0,99.0,3.7,71.7,t,10,35,65,183
297017,0.99,3,1125,4.0,5.0,1125.0,1125.0,4.2,1125.0,t,0,0,0,0
522563,0.99,4,60,4.0,5.0,60.0,60.0,4.0,60.0,t,26,53,83,83
310333,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,3,10,17,231
560941,0.99,5,1125,3.0,10.0,1125.0,1125.0,8.8,1125.0,t,9,34,64,339
524003,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,17,44,313
526162,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
526513,0.99,2,330,1.0,2.0,1125.0,1125.0,1.9,1125.0,t,4,7,24,105
531677,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,10,11,85
536574,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
537234,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,157
565152,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,16,22,84
540937,0.99,2,90,1.0,3.0,1125.0,1125.0,2.3,1125.0,t,5,15,33,113
566241,0.99,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,0,6,36,311
541406,0.99,5,14,5.0,5.0,14.0,14.0,5.0,14.0,t,0,0,0,0
568190,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,6
544736,0.99,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,1,26,52,302
545174,0.99,1,60,1.0,1.0,60.0,60.0,1.0,60.0,t,0,0,0,0
570158,0.99,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,t,0,0,0,136
548995,0.99,7,30,7.0,7.0,30.0,30.0,7.0,30.0,t,1,1,8,256
572048,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
552183,0.99,3,15,3.0,3.0,15.0,15.0,3.0,15.0,t,0,22,52,314
576487,0.99,1,60,1.0,1.0,60.0,60.0,1.0,60.0,t,8,26,52,134
751527,0.99,5,30,5.0,5.0,30.0,30.0,5.0,30.0,t,0,21,49,299
578731,0.99,2,90,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,5,16,41,287
751530,0.99,3,260,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,5,9,11,146
752424,0.99,2,7,2.0,2.0,7.0,7.0,2.0,7.0,t,27,55,85,85
588382,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
588518,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,6,6,6,170
752515,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
590710,0.99,4,90,4.0,4.0,90.0,90.0,4.0,90.0,t,29,59,89,364
752883,0.99,200,365,200.0,200.0,365.0,365.0,200.0,365.0,t,23,53,83,358
754678,0.99,3,180,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,8,19,25,249
595055,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,146
755587,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,3,3,157
598771,0.99,3,65,3.0,3.0,65.0,65.0,3.0,65.0,t,3,3,3,3
756707,0.99,2,120,3.0,3.0,99.0,99.0,3.0,99.0,t,0,14,42,152
758670,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,27,57,332
760482,0.99,2,364,2.0,2.0,486.0,486.0,2.0,486.0,t,3,3,3,3
599134,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,0,20,50,50
761098,0.99,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,11,34,64,334
761159,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,5,6,156
599885,0.99,4,200,4.0,4.0,200.0,200.0,4.0,200.0,t,0,7,28,29
763214,0.99,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,4,18,279
604150,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,4,4,4,223
766160,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,7,12,24,230
768311,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,20,44,313
604632,0.99,1,1000,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,29,59,89,364
772646,0.99,1,30,2.0,3.0,30.0,30.0,2.6,30.0,t,8,36,66,73
777913,0.99,10,365,6.0,10.0,365.0,365.0,9.7,365.0,t,4,8,13,112
605339,0.99,4,17,4.0,4.0,17.0,17.0,4.0,17.0,t,23,23,23,23
607548,0.99,2,7,2.0,2.0,7.0,7.0,2.0,7.0,t,0,0,0,0
779960,0.99,5,24,3.0,10.0,24.0,24.0,4.4,24.0,t,26,44,64,65
780397,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,3
608742,0.99,2,60,2.0,4.0,120.0,1125.0,2.1,1111.4,t,3,18,23,23
780684,0.99,2,1120,2.0,2.0,1120.0,1120.0,2.0,1120.0,t,22,52,82,357
610675,0.99,3,9,3.0,3.0,9.0,9.0,3.0,9.0,t,0,0,0,0
780743,0.99,2,1124,2.0,2.0,1124.0,1124.0,2.0,1124.0,t,28,58,88,363
616027,0.99,1,4,1.0,1.0,4.0,4.0,1.0,4.0,t,0,0,0,0
781012,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,3,4,4,254
618576,0.99,2,60,2.0,4.0,120.0,1125.0,2.1,1115.9,t,3,7,12,12
625566,0.99,2,4,2.0,2.0,4.0,4.0,2.0,4.0,t,0,0,0,0
628394,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,9,24,48,290
783647,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,3,32,62,337
793618,0.99,1,1125,1.0,3.0,1125.0,1125.0,2.4,1125.0,t,1,12,30,183
631737,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,119
793622,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
795877,0.99,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,0,0,16,266
643471,0.99,3,26,3.0,3.0,26.0,26.0,3.0,26.0,t,0,0,0,0
797030,0.99,4,31,4.0,4.0,31.0,31.0,4.0,31.0,t,4,7,18,212
644656,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,0,4,279
804681,0.99,60,61,60.0,60.0,61.0,61.0,60.0,61.0,t,29,59,89,364
814586,0.99,1,1125,1.0,5.0,1125.0,1125.0,4.7,1125.0,t,10,24,54,329
655514,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,2,2,251
814647,0.99,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,29,59,89,364
659887,0.99,14,365,14.0,14.0,365.0,365.0,14.0,365.0,t,0,0,0,157
663761,0.99,1,6,1.0,1.0,6.0,6.0,1.0,6.0,t,0,0,0,0
668753,0.99,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,6,6,6,195
814731,0.99,360,1125,360.0,360.0,1125.0,1125.0,360.0,1125.0,t,17,29,41,293
676566,0.99,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,4,4,162
814870,0.99,1,1125,1.0,4.0,1125.0,1125.0,1.2,1125.0,t,0,0,2,169
683208,0.99,365,365,365.0,365.0,1125.0,1125.0,365.0,1125.0,t,0,0,0,0
683969,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
815818,0.99,4,60,1.0,7.0,60.0,99.0,3.5,75.2,t,8,20,45,45
684564,0.99,3,6,3.0,3.0,6.0,6.0,3.0,6.0,t,29,59,84,84
685152,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,8,15,38,272
817184,0.99,2,366,2.0,2.0,366.0,366.0,2.0,366.0,t,10,24,24,245
817848,0.99,7,90,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,1,10,15,32
688795,0.99,3,300,3.0,4.0,300.0,300.0,3.0,300.0,t,17,40,70,345
819738,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,23,36,52
689099,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
821860,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,5,9,17,254
823321,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,17
691344,0.99,3,60,3.0,3.0,60.0,60.0,3.0,60.0,t,8,24,42,43
832102,0.99,90,365,90.0,90.0,365.0,365.0,90.0,365.0,t,7,37,67,342
833871,0.99,2,360,2.0,2.0,360.0,360.0,2.0,360.0,t,5,29,59,334
692358,0.99,3,45,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,8,15,41,41
694867,0.99,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,15,32,55,55
834562,0.99,2,1125,2.0,3.0,1125.0,1125.0,2.0,1125.0,t,3,14,39,101
695909,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,0,0,169
697858,0.99,1,6,1.0,2.0,6.0,6.0,1.1,6.0,t,0,0,0,0
704155,0.99,1,60,2.0,3.0,60.0,60.0,2.4,60.0,t,2,26,56,63
834675,0.99,2,6,2.0,2.0,6.0,6.0,2.0,6.0,t,20,50,80,80
708275,0.99,120,1125,120.0,120.0,1125.0,1125.0,120.0,1125.0,t,7,37,67,342
709208,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,5,11,27,284
835333,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,3,5,8,238
838698,0.99,1,1125,1.0,5.0,1125.0,1125.0,1.4,1125.0,t,2,6,36,290
838712,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,157
840561,0.99,2,80,2.0,2.0,80.0,80.0,2.0,80.0,t,0,0,0,0
710156,0.99,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
716232,0.99,14,93,14.0,14.0,1125.0,1125.0,14.0,1125.0,t,0,1,31,64
842078,0.99,90,300,90.0,90.0,300.0,300.0,90.0,300.0,t,0,0,0,190
844856,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,21,51,81,81
716292,0.99,20,300,20.0,20.0,300.0,300.0,20.0,300.0,t,0,10,40,315
846558,0.99,7,65,5.0,20.0,1125.0,1125.0,7.1,1125.0,t,7,34,34,34
847273,0.99,3,365,3.0,3.0,7.0,365.0,3.0,357.7,t,4,4,16,16
717313,0.99,3,91,3.0,3.0,91.0,91.0,3.0,91.0,t,1,1,2,236
851311,0.99,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,0,0,0,0
721057,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,3,9,50
853804,0.99,8,1000,8.0,8.0,1000.0,1000.0,8.0,1000.0,t,4,19,49,139
862462,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,5,22,253
862752,0.99,7,30,7.0,7.0,30.0,30.0,7.0,30.0,t,15,45,75,76
864488,0.99,2,180,2.0,2.0,180.0,180.0,2.0,180.0,t,1,3,7,233
867629,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,25,55,85,360
721377,0.99,7,365,7.0,7.0,365.0,365.0,7.0,365.0,t,0,0,16,263
869674,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,99
871387,0.99,2,30,2.0,3.0,1125.0,1125.0,2.3,1125.0,t,7,33,63,153
723088,0.99,3,30,3.0,3.0,30.0,30.0,3.0,30.0,t,1,1,3,260
874029,0.99,2,60,2.0,2.0,60.0,60.0,2.0,60.0,t,1,1,5,280
874641,0.99,30,330,30.0,30.0,330.0,330.0,30.0,330.0,t,0,0,0,237
883527,0.99,60,75,60.0,60.0,75.0,75.0,60.0,75.0,t,0,0,0,0
724700,0.99,30,365,28.0,28.0,365.0,365.0,28.0,365.0,t,0,29,59,305
727588,0.99,30,360,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,0,0,23,298
884856,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,127
886019,0.99,4,100,4.0,4.0,100.0,100.0,4.0,100.0,t,0,0,0,0
728978,0.99,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,4,20,49,182
888289,0.99,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,13,43,70,70
730347,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,27,54,320
730502,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,25,38,297
891946,0.99,2,21,2.0,2.0,21.0,21.0,2.0,21.0,t,0,0,0,0
733365,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,28,58,322
892453,0.99,3,20,3.0,3.0,20.0,20.0,3.0,20.0,t,0,0,0,0
734053,0.99,30,1825,30.0,30.0,1825.0,1825.0,30.0,1825.0,t,0,0,0,250
893195,0.99,30,330,14.0,30.0,330.0,330.0,27.3,330.0,t,0,27,57,332
738837,0.99,3,120,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,32,62,87
745664,0.99,2,3,2.0,2.0,3.0,3.0,2.0,3.0,t,6,18,30,230
747873,0.99,2,180,2.0,2.0,180.0,180.0,2.0,180.0,t,0,3,11,88
896209,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,18,28,258
901897,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,11,17,234
903707,0.99,10,200,10.0,10.0,200.0,200.0,10.0,200.0,t,0,14,26,183
748854,0.99,5,365,5.0,5.0,365.0,365.0,5.0,365.0,t,9,21,21,226
749957,0.99,10,360,10.0,12.0,360.0,360.0,10.1,360.0,t,3,4,5,132
991697,0.99,5,180,5.0,5.0,180.0,180.0,5.0,180.0,t,2,25,55,55
904741,0.99,2,200,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,5,12,34,285
904769,0.99,2,300,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,14,33,267
1001254,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,8,33,49,207
904775,0.99,2,65,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,13,28,261
1003602,0.99,10,100,10.0,15.0,1125.0,1125.0,10.9,1125.0,t,15,42,72,347
1007532,0.99,1,1124,1.0,5.0,28.0,28.0,2.3,28.0,t,17,44,74,349
907386,0.99,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,3,7,17,20
1011033,0.99,2,1125,2.0,11.0,1125.0,1125.0,2.4,1125.0,t,14,39,69,74
1026242,0.99,7,30,7.0,7.0,30.0,30.0,7.0,30.0,t,0,0,0,0
1037715,0.99,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,30,60,90,90
1038867,0.99,2,40,1.0,2.0,40.0,40.0,1.3,40.0,t,0,0,0,0
912617,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,30,60,90,365
913536,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
1039454,0.99,2,1125,2.0,4.0,1125.0,1125.0,2.0,1125.0,t,15,32,62,337
914057,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,4,4,8,275
1044902,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
