id,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365
132428,0.99,3,730,3,3,730,730,3.0,730.0,t,17,47,77,352
456165,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
459303,0.99,3,365,2,3,2,1125,3.0,1112.3,t,6,18,45,312
136058,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,2,19,49,324
459362,0.99,3,365,3,3,1125,1125,3.0,1125.0,t,16,16,16,16
460898,0.99,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,0
146568,0.99,1,730,1,1,730,730,1.0,730.0,t,29,59,89,364
150123,0.99,3,1125,3,3,99,99,3.0,99.0,t,0,0,0,0
462072,0.99,2,1124,1,3,1125,1125,2.0,1125.0,t,3,6,16,270
153798,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,10,285
463246,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
163429,0.99,90,365,90,90,365,365,90.0,365.0,t,0,0,0,42
468202,0.99,30,1125,4,30,1125,1125,28.9,1125.0,t,0,0,13,243
167183,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,25,55,85,360
469231,0.99,3,365,2,3,2,1125,3.0,1104.7,t,5,25,49,242
170750,0.99,90,200,90,90,200,200,90.0,200.0,t,6,21,37,280
470132,0.99,4,1125,3,4,1125,1125,4.0,1125.0,t,2,5,5,213
471198,0.99,3,365,2,3,2,1125,3.0,1119.9,t,2,14,40,310
471328,0.99,3,365,2,3,2,1125,3.0,1102.1,t,3,11,34,299
177523,0.99,1,365,1,18,31,1125,16.0,92.9,t,30,60,90,365
473112,0.99,19,365,19,19,365,365,19.0,365.0,t,0,0,27,208
479718,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,29,59,89,89
482122,0.99,3,1125,2,3,2,1125,3.0,1112.3,t,13,17,19,284
196197,0.99,3,1125,3,4,1125,1125,3.0,1125.0,t,4,5,19,282
491070,0.99,30,1125,30,30,1125,1125,30.0,1125.0,t,4,4,4,266
199201,0.99,3,30,3,3,30,30,3.0,30.0,t,3,13,35,109
497706,0.99,1,365,1,2,365,365,1.3,365.0,t,0,0,0,0
499911,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,4,7,15,245
200828,0.99,14,100,14,14,100,100,14.0,100.0,t,30,60,90,365
205199,0.99,30,365,3,30,365,365,29.4,365.0,t,1,28,58,333
502918,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,1,3,28,292
209373,0.99,7,365,2,7,365,365,7.0,365.0,t,4,10,40,228
211444,0.99,2,365,2,2,365,365,2.0,365.0,t,9,30,60,318
506956,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,8,36,65,65
217674,0.99,3,300,2,4,300,300,3.0,300.0,t,11,27,57,332
219303,0.99,1,365,1,1,1125,1125,1.0,1125.0,t,3,15,34,304
507614,0.99,15,1124,15,15,1124,1124,15.0,1124.0,t,7,7,7,270
225462,0.99,2,90,2,2,90,90,2.0,90.0,t,4,11,34,309
510973,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,21,51,81,356
225489,0.99,25,365,25,25,365,365,25.0,365.0,t,0,0,0,0
514917,0.99,4,40,4,4,40,40,4.0,40.0,t,0,0,0,254
229664,0.99,3,1125,1,3,1125,1125,3.0,1125.0,t,1,12,42,317
515008,0.99,15,1000,15,15,1125,1125,15.0,1125.0,t,1,31,61,322
518208,0.99,15,1000,15,15,1125,1125,15.0,1125.0,t,0,0,23,298
256004,0.99,3,300,2,4,300,300,3.0,300.0,t,24,54,84,359
260656,0.99,14,365,14,14,365,365,14.0,365.0,t,8,8,8,273
518511,0.99,2,18,2,2,18,18,2.0,18.0,t,0,0,0,254
521367,0.99,3,180,2,4,60,99,3.7,87.4,t,5,5,5,5
260951,0.99,5,390,5,5,1125,1125,5.0,1125.0,t,0,0,0,0
524003,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,2,5,5,259
261878,0.99,2,1125,1,2,1125,1125,1.3,1125.0,t,8,25,55,145
526162,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
526513,0.99,2,330,2,3,1125,1125,2.1,1125.0,t,3,8,29,113
263748,0.99,3,8,3,3,1125,1125,3.0,1125.0,t,17,45,64,154
268275,0.99,3,365,2,3,1125,1125,3.0,1125.0,t,2,7,22,229
531677,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,3,3,3,72
536574,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
537234,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,253
272279,0.99,5,45,3,5,45,45,5.0,45.0,t,0,0,29,65
280733,0.99,1,365,1,5,5,365,4.0,116.3,t,4,31,61,336
540937,0.99,2,90,1,3,1125,1125,2.3,1125.0,t,5,18,48,138
281224,0.99,2,1000,2,2,1125,1125,2.0,1125.0,t,30,60,90,365
541406,0.99,5,14,5,5,14,14,5.0,14.0,t,0,0,0,0
544736,0.99,3,365,3,3,365,365,3.0,365.0,t,6,10,10,241
287660,0.99,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0
548995,0.99,7,30,7,7,30,30,7.0,30.0,t,5,15,16,214
289555,0.99,1,28,1,3,1125,1125,1.6,1125.0,t,23,37,43,318
294520,0.99,3,90,3,3,90,90,3.0,90.0,t,17,47,77,352
552183,0.99,3,15,3,3,15,15,3.0,15.0,t,0,14,41,316
560941,0.99,5,1125,6,6,5,1125,6.0,140.7,t,19,49,79,354
294529,0.99,2,90,2,2,90,90,2.0,90.0,t,15,45,75,350
565152,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,10,27,111
297017,0.99,3,1125,1,4,1125,1125,3.6,1125.0,t,0,0,0,0
568190,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
310333,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,0,1,31,300
336672,0.99,3,35,1,3,1125,1125,1.7,1125.0,t,10,25,54,54
570158,0.99,6,1125,6,6,1125,1125,6.0,1125.0,t,0,0,0,222
336834,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,42
572048,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
336869,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
337292,0.99,2,330,2,2,330,330,2.0,330.0,t,0,0,0,0
576487,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,8,26,53,143
339144,0.99,14,1125,14,14,1125,1125,14.0,1125.0,t,9,14,32,289
578731,0.99,2,90,1,2,1125,1125,2.0,1125.0,t,4,11,41,304
588382,0.99,2,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
339171,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,2,9,16,176
588518,0.99,7,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,260
341939,0.99,25,250,25,25,250,250,25.0,250.0,t,0,6,8,231
590710,0.99,4,90,4,4,90,90,4.0,90.0,t,8,17,47,322
595055,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,243
342095,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,2,21,51,320
598771,0.99,3,65,3,3,65,65,3.0,65.0,t,0,0,0,0
342557,0.99,2,120,2,2,120,120,2.0,120.0,t,30,60,90,365
599134,0.99,30,365,30,30,365,365,30.0,365.0,t,26,56,86,86
599885,0.99,4,92,4,4,92,92,4.0,92.0,t,5,16,46,46
342670,0.99,3,28,3,3,28,28,3.0,28.0,t,28,58,88,178
345249,0.99,32,660,32,32,660,660,32.0,660.0,t,11,41,71,346
604150,0.99,30,365,30,30,365,365,30.0,365.0,t,0,11,41,316
604632,0.99,1,1000,1,1,1125,1125,1.0,1125.0,t,23,53,83,358
354838,0.99,20,300,20,20,300,300,20.0,300.0,t,0,0,0,0
361053,0.99,2,365,2,2,365,365,2.0,365.0,t,2,7,13,79
605339,0.99,4,17,4,4,17,17,4.0,17.0,t,11,28,43,53
684564,0.99,3,6,3,3,6,6,3.0,6.0,t,0,0,0,0
607548,0.99,2,7,2,2,7,7,2.0,7.0,t,0,0,0,0
685152,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,4,16,31,279
608742,0.99,2,60,2,3,1125,1125,2.1,1125.0,t,2,14,32,32
610675,0.99,3,9,3,3,9,9,3.0,9.0,t,0,0,0,0
688795,0.99,3,300,2,4,300,300,3.0,300.0,t,22,48,78,353
616027,0.99,1,4,1,1,4,4,1.0,4.0,t,0,0,0,0
689099,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0
618576,0.99,2,60,2,3,1125,1125,2.1,1125.0,t,3,8,34,34
691344,0.99,3,7,3,3,7,7,3.0,7.0,t,7,31,57,57
625566,0.99,2,4,2,2,4,4,2.0,4.0,t,0,0,0,0
692358,0.99,3,45,3,3,1125,1125,3.0,1125.0,t,17,37,67,67
628394,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,9,23,48,304
694867,0.99,3,60,3,3,1125,1125,3.0,1125.0,t,12,34,64,64
695909,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,0,11
631737,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,216
696928,0.99,2,2,2,2,1125,1125,2.0,1125.0,t,22,52,82,357
643471,0.99,3,26,3,3,26,26,3.0,26.0,t,0,0,0,0
644656,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,0,10,40,315
655514,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,10,40,315
697858,0.99,1,6,1,2,6,6,1.1,6.0,t,0,0,0,0
659887,0.99,14,365,14,14,365,365,14.0,365.0,t,0,0,0,254
663761,0.99,1,6,1,1,6,6,1.0,6.0,t,0,0,0,0
704155,0.99,1,60,1,3,60,60,2.4,60.0,t,3,14,34,34
668753,0.99,4,30,4,4,30,30,4.0,30.0,t,1,1,11,286
709208,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,5,14,44,312
676566,0.99,3,90,3,3,1125,1125,3.0,1125.0,t,2,11,41,275
710156,0.99,1,60,1,1,1125,1125,1.0,1125.0,t,0,0,0,0
683208,0.99,365,365,365,365,1125,1125,365.0,1125.0,t,0,0,0,0
683969,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0
716232,0.99,14,93,14,14,1125,1125,14.0,1125.0,t,11,31,31,134
884856,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,223
716292,0.99,20,300,20,20,300,300,20.0,300.0,t,9,18,32,282
886019,0.99,4,100,4,4,100,100,4.0,100.0,t,0,0,0,11
717313,0.99,3,91,3,3,91,91,3.0,91.0,t,1,7,23,272
888289,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,24,54,78,78
721057,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,1,3,9,48
891924,0.99,5,20,5,5,20,20,5.0,20.0,t,0,4,24,158
891946,0.99,2,21,2,2,21,21,2.0,21.0,t,0,0,0,31
721377,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,2,4,4,228
892453,0.99,3,20,3,3,20,20,3.0,20.0,t,0,0,0,0
723088,0.99,3,30,3,3,30,30,3.0,30.0,t,15,31,38,261
893195,0.99,30,330,30,30,330,330,30.0,330.0,t,5,35,65,340
724700,0.99,1,1125,4,28,4,1125,24.1,356.3,t,0,19,28,261
727588,0.99,60,360,60,60,1125,1125,60.0,1125.0,t,0,24,54,329
896209,0.99,2,30,2,2,1125,1125,2.0,1125.0,t,3,13,28,290
901897,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,12,168
728978,0.99,4,30,4,4,30,30,4.0,30.0,t,0,0,0,223
903707,0.99,6,200,6,6,200,200,6.0,200.0,t,0,1,1,225
730347,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,4,23,53,299
904741,0.99,2,200,2,2,1125,1125,2.0,1125.0,t,0,5,28,281
730502,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,9,28,42,302
904769,0.99,2,300,2,2,1125,1125,2.0,1125.0,t,3,12,36,301
733365,0.99,2,30,2,2,1125,1125,2.0,1125.0,t,5,11,23,286
904775,0.99,2,65,2,2,1125,1125,2.0,1125.0,t,5,13,38,268
734053,0.99,30,1825,30,30,1825,1825,30.0,1825.0,t,1,1,2,277
745664,0.99,2,3,2,2,3,3,2.0,3.0,t,7,16,24,190
907386,0.99,4,365,3,4,365,365,4.0,365.0,t,1,3,14,14
912617,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,30,60,90,365
913536,0.99,1,30,1,1,30,30,1.0,30.0,t,0,0,0,0
747873,0.99,2,180,1,3,180,180,1.4,180.0,t,0,2,13,74
914057,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,6,12,36,299
922397,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
748854,0.99,5,365,5,5,365,365,5.0,365.0,t,4,20,50,163
749957,0.99,8,360,8,8,360,360,8.0,360.0,t,0,0,0,200
923140,0.99,5,90,5,5,90,90,5.0,90.0,t,7,21,51,93
923645,0.99,2,1125,2,4,1125,1125,2.0,1125.0,t,9,32,62,337
750257,0.99,5,90,5,5,90,90,5.0,90.0,t,0,0,13,283
751527,0.99,5,30,5,5,30,30,5.0,30.0,t,1,4,15,252
925250,0.99,1,1125,1,3,1125,1125,1.1,1125.0,t,4,19,43,316
751530,0.99,3,260,3,3,1125,1125,3.0,1125.0,t,4,8,13,204
925339,0.99,3,365,1,5,365,365,3.4,365.0,t,4,22,52,135
926653,0.99,1,365,1,5,365,365,4.6,365.0,t,23,53,83,358
933326,0.99,1,20,1,1,20,20,1.0,20.0,t,0,0,0,0
938410,0.99,5,1125,7,7,1125,1125,7.0,1125.0,t,10,21,51,288
752424,0.99,2,7,2,2,7,7,2.0,7.0,t,29,59,89,89
940649,0.99,5,365,5,5,365,365,5.0,365.0,t,0,1,1,1
948963,0.99,2,6,2,2,6,6,2.0,6.0,t,0,0,0,0
752515,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
958020,0.99,7,60,7,7,60,60,7.0,60.0,t,18,40,61,232
752883,0.99,200,365,200,200,365,365,200.0,365.0,t,23,53,83,358
754678,0.99,3,180,3,3,1125,1125,3.0,1125.0,t,5,12,27,251
755587,0.99,3,365,3,3,1125,1125,3.0,1125.0,t,1,2,2,154
961181,0.99,7,365,7,7,365,365,7.0,365.0,t,4,8,38,313
970890,0.99,3,15,3,3,15,15,3.0,15.0,t,0,0,0,0
756707,0.99,2,120,3,3,99,99,3.0,99.0,t,4,14,30,39
979312,0.99,1,4,1,1,4,4,1.0,4.0,t,0,0,0,0
758670,0.99,15,1125,15,15,1125,1125,15.0,1125.0,t,0,0,0,261
981016,0.99,1,365,1,7,365,365,2.4,365.0,t,26,54,73,317
981368,0.99,1,365,1,20,365,365,11.1,365.0,t,0,0,0,0
981369,0.99,1,365,1,7,365,365,1.4,365.0,t,9,9,9,13
982997,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,69
760482,0.99,2,364,2,2,486,486,2.0,486.0,t,0,0,0,0
983019,0.99,4,90,4,4,1125,1125,4.0,1125.0,t,1,30,60,335
761098,0.99,1,365,1,1,365,365,1.0,365.0,t,14,40,70,338
983410,0.99,1,1125,1,7,1125,1125,5.8,1125.0,t,1,27,57,332
989063,0.99,300,365,300,300,365,365,300.0,365.0,t,30,60,90,365
761159,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,7,7,98
1001254,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,4,4,4,4
1003602,0.99,5,1125,1,5,1125,1125,5.0,1125.0,t,2,12,39,304
763214,0.99,3,60,3,3,1125,1125,3.0,1125.0,t,3,10,24,291
1007532,0.99,1,1124,1,5,28,1125,2.2,355.6,t,24,54,84,353
766160,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,1,1,19,273
1011033,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,6,22,45,66
768311,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,4,15,45,318
1026242,0.99,7,30,7,7,30,30,7.0,30.0,t,0,0,0,42
1037715,0.99,100,365,100,100,365,365,100.0,365.0,t,30,60,90,90
772646,0.99,1,30,1,3,30,30,2.6,30.0,t,7,19,49,49
1038867,0.99,2,40,1,2,40,40,1.3,40.0,t,0,0,1,1
1039454,0.99,2,1125,2,4,1125,1125,2.0,1125.0,t,16,44,74,349
777913,0.99,10,365,10,10,365,365,10.0,365.0,t,0,0,0,195
1044902,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
779960,0.99,3,24,3,5,24,24,3.6,24.0,t,19,49,79,79
780397,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,1,1,1,3
1050948,0.99,2,60,2,2,1125,1125,2.0,1125.0,t,10,40,70,70
780684,0.99,2,1120,2,2,1120,1120,2.0,1120.0,t,25,55,85,360
1052457,0.99,3,120,2,3,1125,1125,3.0,1125.0,t,9,25,25,98
780743,0.99,2,1124,2,2,1124,1124,2.0,1124.0,t,30,60,90,365
1053180,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,2,13,37,291
782797,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,9,9
783647,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,6,31,61,336
1053662,0.99,1,60,1,1,60,60,1.0,60.0,t,0,0,20,20
793618,0.99,1,1125,1,3,1125,1125,2.9,1125.0,t,4,15,28,255
1055724,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,4,21,48,117
793622,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0
1057560,0.99,3,120,3,3,120,120,3.0,120.0,t,6,10,15,137
1059084,0.99,3,365,3,3,365,365,3.0,365.0,t,0,10,40,276
795877,0.99,30,365,30,30,365,365,30.0,365.0,t,0,10,40,315
1065075,0.99,300,300,300,300,300,300,300.0,300.0,t,23,53,83,358
1065714,0.99,1,1124,1,5,1125,1125,2.3,1125.0,t,20,50,80,355
797030,0.99,4,31,4,4,31,31,4.0,31.0,t,2,6,16,244
804681,0.99,60,61,60,60,61,61,60.0,61.0,t,30,60,90,365
1065918,0.99,1,1125,1,5,1125,1125,1.7,1125.0,t,13,43,73,348
814586,0.99,1,1125,1,5,1125,1125,4.7,1125.0,t,8,28,52,327
1067941,0.99,2,27,2,2,27,27,2.0,27.0,t,22,46,76,166
1069174,0.99,2,90,2,2,90,90,2.0,90.0,t,7,37,67,155
814647,0.99,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365
814731,0.99,360,1125,360,360,1125,1125,360.0,1125.0,t,11,24,41,301
1075749,0.99,2,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
814870,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,258
815818,0.99,4,60,1,7,60,99,2.5,85.5,t,1,18,38,38
1079119,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,10,40,220
1079722,0.99,2,8,2,2,1125,1125,2.0,1125.0,t,18,42,72,72
817184,0.99,2,366,2,2,366,366,2.0,366.0,t,0,5,28,299
1082218,0.99,14,1124,4,14,1124,1124,13.7,1124.0,t,2,6,20,274
817848,0.99,7,90,7,7,1125,1125,7.0,1125.0,t,1,1,5,92
1082942,0.99,4,330,2,4,1125,1125,4.0,1125.0,t,4,7,7,215
1085217,0.99,60,1125,60,60,1125,1125,60.0,1125.0,t,0,0,22,297
821860,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,5,7,17,269
833871,0.99,2,360,2,2,360,360,2.0,360.0,t,4,16,46,321
1085898,0.99,3,180,3,5,180,180,3.1,180.0,t,0,4,34,94
1086060,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,19,293
1086124,0.99,5,180,5,5,180,180,5.0,180.0,t,3,7,37,98
1087049,0.99,3,180,3,5,180,180,3.1,180.0,t,0,4,34,94
834562,0.99,1,1125,1,2,1125,1125,1.3,1125.0,t,7,22,46,126
1090988,0.99,3,60,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
1092967,0.99,5,365,5,5,365,365,5.0,365.0,t,2,13,43,318
834675,0.99,2,6,2,2,6,6,2.0,6.0,t,26,56,86,86
1106495,0.99,1,30,1,2,30,30,1.3,30.0,t,9,33,63,63
835333,0.99,1,1125,1,1,798,1125,1.0,1040.7,t,3,5,15,235
1112289,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,0,5,10,285
1113817,0.99,365,365,365,365,1125,1125,365.0,1125.0,t,0,0,0,0
838698,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,11,24,296
1120286,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0
838712,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,164
840561,0.99,2,80,2,2,80,80,2.0,80.0,t,0,0,0,0
842078,0.99,90,300,90,90,300,300,90.0,300.0,t,0,0,10,285
1121429,0.99,4,1125,4,5,1125,1125,4.0,1125.0,t,9,9,9,9
1126038,0.99,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,223
844856,0.99,3,1125,2,3,1125,1125,3.0,1125.0,t,9,39,57,57
846558,0.99,20,65,20,20,1125,1125,20.0,1125.0,t,11,41,71,71
1130775,0.99,120,1125,120,120,1125,1125,120.0,1125.0,t,8,8,8,171
1130788,0.99,160,1125,160,160,1125,1125,160.0,1125.0,t,0,0,0,204
1133140,0.99,2,7,2,2,7,7,2.0,7.0,t,23,53,83,83
847273,0.99,3,365,3,4,365,365,3.0,365.0,t,13,33,60,60
1146228,0.99,3,30,3,3,30,30,3.0,30.0,t,0,2,11,265
851311,0.99,4,365,4,4,365,365,4.0,365.0,t,0,0,0,0
853804,0.99,8,1000,8,8,1000,1000,8.0,1000.0,t,7,23,46,121
1152744,0.99,3,100,3,3,100,100,3.0,100.0,t,0,10,40,315
862462,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,1,4,20,286
1162707,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,26,56,86,361
862752,0.99,2,6,2,2,6,6,2.0,6.0,t,0,0,0,234
1163630,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365
1168731,0.99,5,1125,5,14,1125,1125,6.8,1125.0,t,3,13,13,240
864488,0.99,2,180,2,2,180,180,2.0,180.0,t,1,7,17,270
1174292,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365
867629,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365
1176241,0.99,60,360,60,60,360,360,60.0,360.0,t,0,0,0,223
869674,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
1182242,0.99,4,17,4,4,17,17,4.0,17.0,t,0,0,0,44
1184735,0.99,3,90,3,3,90,90,3.0,90.0,t,8,29,29,39
871387,0.99,3,30,3,4,1125,1125,3.1,1125.0,t,8,29,59,149
1186878,0.99,2,92,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
1198047,0.99,3,120,2,3,120,120,3.0,120.0,t,5,14,14,87
874029,0.99,2,60,2,2,60,60,2.0,60.0,t,4,20,50,325
874641,0.99,30,330,30,30,330,330,30.0,330.0,t,0,5,28,303
1209383,0.99,5,30,5,5,30,30,5.0,30.0,t,2,6,35,310
883527,0.99,60,75,60,60,75,75,60.0,75.0,t,0,0,0,0
1209661,0.99,4,60,4,4,1125,1125,4.0,1125.0,t,0,13,34,83
1659585,0.99,1,1125,2,2,1125,1125,2.0,1125.0,t,6,16,44,218
1220946,0.99,2,90,1,4,90,90,2.1,90.0,t,2,7,21,246
1662333,0.99,2,90,2,2,90,90,2.0,90.0,t,0,0,0,42
1227155,0.99,7,360,7,7,360,360,7.0,360.0,t,0,0,0,254
1664043,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,13,43,73,348
1230570,0.99,6,1125,6,6,1125,1125,6.0,1125.0,t,0,0,6,242
