id,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365
515008,0.99,5,1000,4,5,1125,1125,4.9,1125.0,t,9,39,62,222
518208,0.99,5,1000,5,5,1125,1125,5.0,1125.0,t,0,24,54,329
521329,0.99,30,365,30,30,365,365,30.0,365.0,t,0,0,11,286
522563,0.99,4,60,4,4,60,60,4.0,60.0,t,29,59,89,89
524003,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,3,4,4,213
526162,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
526513,0.99,2,330,1,3,1125,1125,2.0,1125.0,t,3,5,10,74
531677,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,2,2,3,3
536574,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
540937,0.99,2,90,1,3,1125,1125,2.4,1125.0,t,4,23,40,101
548995,0.99,6,30,6,6,30,30,6.0,30.0,t,0,1,5,170
552183,0.99,3,15,3,3,15,15,3.0,15.0,t,2,23,53,325
558690,0.99,14,330,14,14,1125,1125,14.0,1125.0,t,20,20,20,180
560941,0.99,1,365,1,21,2,1125,15.7,131.8,t,30,60,90,365
565152,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,4,9,29,80
566241,0.99,45,1125,45,45,1125,1125,45.0,1125.0,t,0,20,50,325
568190,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
570158,0.99,6,30,6,6,30,30,6.0,30.0,t,1,11,25,238
572048,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
576487,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,10,27,53,136
578731,0.99,2,90,2,2,365,365,2.0,365.0,t,6,22,52,315
588382,0.99,2,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
588518,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,6,6,16,16
590710,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,3,3,7,279
594298,0.99,1,1125,1,1,798,1125,1.0,997.0,t,4,7,16,264
598771,0.99,3,65,3,3,65,65,3.0,65.0,t,0,0,0,160
599134,0.99,30,365,30,30,365,365,30.0,365.0,t,27,57,87,87
604150,0.99,30,365,30,30,365,365,30.0,365.0,t,0,1,8,221
604632,0.99,2,1000,2,2,1125,1125,2.0,1125.0,t,29,59,86,361
605339,0.99,4,22,4,4,22,22,4.0,22.0,t,14,14,14,14
607548,0.99,2,7,2,2,7,7,2.0,7.0,t,0,0,0,0
608742,0.99,2,60,2,4,1125,1125,2.1,1125.0,t,7,20,20,20
610675,0.99,3,9,3,3,9,9,3.0,9.0,t,0,0,0,0
616027,0.99,1,4,1,1,4,4,1.0,4.0,t,0,0,0,0
618576,0.99,2,60,2,3,1125,1125,2.1,1125.0,t,5,9,9,9
625566,0.99,2,4,2,2,4,4,2.0,4.0,t,0,0,0,0
631737,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
643471,0.99,3,26,3,3,26,26,3.0,26.0,t,0,0,0,0
644656,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,13,43,73,348
655514,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,2,2,2,255
661255,0.99,2,8,2,4,8,8,2.1,8.0,t,0,16,26,268
663761,0.99,1,6,1,1,6,6,1.0,6.0,t,0,0,0,0
668753,0.99,4,30,4,4,30,30,4.0,30.0,t,0,8,38,313
676566,0.99,3,90,3,3,1125,1125,3.0,1125.0,t,3,18,32,32
683208,0.99,365,365,365,365,1125,1125,365.0,1125.0,t,0,0,0,0
683969,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0
684564,0.99,3,10,3,3,10,10,3.0,10.0,t,27,57,87,87
685152,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,7,16,30,276
688795,0.99,3,300,2,4,300,300,2.9,300.0,t,16,42,72,347
689099,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0
692358,0.99,3,45,3,3,1125,1125,3.0,1125.0,t,7,19,41,41
694867,0.99,3,60,3,3,1125,1125,3.0,1125.0,t,6,21,43,43
695909,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,0,0
696928,0.99,2,2,2,2,1125,1125,2.0,1125.0,t,29,59,89,364
704155,0.99,1,60,2,3,60,60,2.4,60.0,t,9,38,68,77
708275,0.99,120,1125,120,120,1125,1125,120.0,1125.0,t,0,15,45,320
709208,0.99,2,1125,1,2,1125,1125,2.0,1125.0,t,5,28,49,303
710156,0.99,1,60,1,1,1125,1125,1.0,1125.0,t,0,0,0,0
716292,0.99,12,90,3,12,4,90,11.9,89.4,t,4,4,25,210
717313,0.99,3,91,3,3,91,91,3.0,91.0,t,0,4,4,207
721377,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,0,17,33,206
723088,0.99,3,30,3,3,30,30,3.0,30.0,t,8,25,40,285
724700,0.99,1,1125,28,28,1125,1125,28.0,1125.0,t,2,11,34,155
727588,0.99,30,360,30,30,1125,1125,30.0,1125.0,t,2,15,45,320
728978,0.99,15,90,15,15,90,90,15.0,90.0,t,0,8,37,224
730347,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,8,27,57,327
730502,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,9,21,35,290
733365,0.99,2,55,2,2,55,55,2.0,55.0,t,0,0,0,110
734053,0.99,30,1825,30,30,1825,1825,30.0,1825.0,t,6,35,43,265
745664,0.99,3,3,3,3,3,3,3.0,3.0,t,10,24,38,223
747873,0.99,2,180,1,3,180,180,1.4,180.0,t,4,9,22,76
748854,0.99,5,365,5,5,365,365,5.0,365.0,t,2,2,9,99
749957,0.99,15,360,15,15,360,360,15.0,360.0,t,8,8,8,240
750257,0.99,5,90,5,5,90,90,5.0,90.0,t,0,0,0,0
751527,0.99,5,366,5,7,60,366,5.4,297.5,t,3,30,59,271
751530,0.99,3,260,3,3,1125,1125,3.0,1125.0,t,5,11,14,205
752424,0.99,2,7,2,2,7,7,2.0,7.0,t,29,59,89,89
752515,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
752883,0.99,200,365,200,200,365,365,200.0,365.0,t,23,53,83,358
754678,0.99,3,180,3,3,1125,1125,3.0,1125.0,t,7,13,25,213
755587,0.99,3,365,3,3,1125,1125,3.0,1125.0,t,4,9,9,183
758670,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,1,2,2,224
760482,0.99,2,364,1,2,182,182,1.5,182.0,t,0,0,0,0
761098,0.99,1,365,1,1,365,365,1.0,365.0,t,22,49,79,343
761159,0.99,3,1125,1,29,1125,1125,5.2,1125.0,t,2,13,35,204
763214,0.99,3,60,2,3,1125,1125,3.0,1125.0,t,7,33,56,305
766160,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,1,15,31,245
768311,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,7,282
772646,0.99,1,30,1,3,30,30,2.6,30.0,t,10,38,52,52
777913,0.99,10,365,8,10,365,365,9.9,365.0,t,5,5,15,15
780397,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
780743,0.99,2,1124,2,2,1124,1124,2.0,1124.0,t,29,59,89,364
783647,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,9,39,69,338
793618,0.99,1,1125,1,3,1125,1125,2.4,1125.0,t,8,27,49,183
793622,0.99,20,1125,15,20,1125,1125,19.7,1125.0,t,9,39,62,191
797030,0.99,4,31,4,4,31,31,4.0,31.0,t,4,8,18,76
804681,0.99,60,61,60,60,61,61,60.0,61.0,t,30,60,90,365
814586,0.99,1,1125,1,5,1125,1125,4.6,1125.0,t,6,15,37,312
814647,0.99,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365
814731,0.99,360,1125,360,360,1125,1125,360.0,1125.0,t,16,38,59,313
814870,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,1,1,4,221
815818,0.99,4,60,1,6,60,99,2.1,79.1,t,5,32,55,55
817184,0.99,2,366,1,2,366,366,2.0,366.0,t,9,23,24,293
817848,0.99,7,90,7,7,1125,1125,7.0,1125.0,t,2,15,45,77
821860,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,7,25,40,266
833871,0.99,2,360,1,2,360,360,2.0,360.0,t,5,35,64,305
834562,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,12,25,42,42
834675,0.99,2,6,2,2,6,6,2.0,6.0,t,27,57,87,87
835333,0.99,1,1125,1,1,798,1125,1.0,984.4,t,4,9,17,225
838698,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,1,6,224
838712,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,1,1,161
840561,0.99,2,80,2,2,80,80,2.0,80.0,t,0,0,0,0
842078,0.99,90,300,90,90,300,300,90.0,300.0,t,0,9,32,221
844856,0.99,3,1125,2,4,1125,1125,3.1,1125.0,t,21,51,81,136
846558,0.99,7,65,4,12,1125,1125,7.3,1125.0,t,1,1,1,1
847273,0.99,3,365,3,4,365,365,3.1,365.0,t,9,28,58,58
848480,0.99,1,1125,1,1,798,1125,1.0,1084.3,t,2,4,11,212
853804,0.99,7,1000,7,7,1000,1000,7.0,1000.0,t,10,40,70,160
862462,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,5,13,37,291
862752,0.99,2,6,2,2,6,6,2.0,6.0,t,0,0,1,127
864488,0.99,2,180,2,2,180,180,2.0,180.0,t,1,5,8,189
867629,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,8,38,313
869674,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,160
871387,0.99,3,30,3,5,1125,1125,3.4,1125.0,t,4,34,64,64
874029,0.99,2,60,2,2,60,60,2.0,60.0,t,0,0,0,265
874273,0.99,2,7,1,2,1125,1125,2.0,1125.0,t,6,32,62,337
874641,0.99,28,330,28,28,330,330,28.0,330.0,t,0,0,0,223
886019,0.99,4,100,4,4,100,100,4.0,100.0,t,0,0,0,0
888289,0.99,3,1125,2,3,1125,1125,3.0,1125.0,t,27,49,72,72
891924,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,3,4,4,104
891946,0.99,2,21,2,2,21,21,2.0,21.0,t,0,0,0,0
892453,0.99,3,20,3,3,20,20,3.0,20.0,t,0,0,0,0
893195,0.99,30,330,14,30,28,330,28.5,302.0,t,3,18,43,318
896209,0.99,2,30,2,2,1125,1125,2.0,1125.0,t,3,10,18,245
903707,0.99,6,200,6,6,200,200,6.0,200.0,t,4,11,15,182
904741,0.99,2,200,2,2,1125,1125,2.0,1125.0,t,2,9,26,224
904769,0.99,2,300,2,2,1125,1125,2.0,1125.0,t,6,20,41,249
904775,0.99,2,65,2,2,1125,1125,2.0,1125.0,t,3,20,43,237
907386,0.99,4,365,3,4,365,365,4.0,365.0,t,0,7,16,16
912617,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,30,60,90,365
913536,0.99,1,30,1,1,30,30,1.0,30.0,t,0,0,0,0
914057,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,3,23,47,313
923140,0.99,5,90,5,5,90,90,5.0,90.0,t,1,15,45,56
923645,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,155
925250,0.99,1,1125,1,3,1125,1125,1.1,1125.0,t,6,13,20,125
925339,0.99,3,365,1,4,365,365,1.9,365.0,t,3,31,54,54
926653,0.99,1,365,1,5,1125,1125,4.6,1125.0,t,11,41,67,330
933326,0.99,1,20,1,1,20,20,1.0,20.0,t,0,0,0,0
938410,0.99,5,1125,7,7,1125,1125,7.0,1125.0,t,12,37,67,312
940649,0.99,5,365,5,5,365,365,5.0,365.0,t,0,0,0,0
948141,0.99,10,1125,10,10,1125,1125,10.0,1125.0,t,0,19,49,324
948963,0.99,2,6,2,2,6,6,2.0,6.0,t,0,0,0,0
958020,0.99,7,60,7,7,60,60,7.0,60.0,t,16,36,56,280
961181,0.99,7,365,7,7,365,365,7.0,365.0,t,14,44,74,349
970890,0.99,3,15,3,3,15,15,3.0,15.0,t,0,0,0,0
979312,0.99,1,4,1,1,4,4,1.0,4.0,t,0,0,0,0
981016,0.99,1,365,1,3,365,1125,2.1,540.4,t,23,53,83,167
982997,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,66
983019,0.99,4,90,4,4,1125,1125,4.0,1125.0,t,4,34,57,207
983410,0.99,1,1125,1,7,1125,1125,5.4,1125.0,t,11,39,69,337
989063,0.99,300,365,300,300,365,365,300.0,365.0,t,30,60,90,365
1003602,0.99,10,1125,10,10,1125,1125,10.0,1125.0,t,14,44,74,349
1007532,0.99,1,1124,1,5,1125,1125,1.4,1125.0,t,21,51,81,227
1037715,0.99,100,365,100,100,365,365,100.0,365.0,t,30,60,90,90
1038867,0.99,2,40,1,2,40,40,1.3,40.0,t,0,0,0,0
1039454,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,155
1044902,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
1050948,0.99,3,60,2,3,4,1125,2.9,1067.1,t,2,30,60,83
1053180,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,6,22,41,269
1053662,0.99,1,60,1,1,60,60,1.0,60.0,t,3,25,38,38
1055724,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,62
1057560,0.99,3,120,1,3,120,120,3.0,120.0,t,2,6,11,175
1059084,0.99,3,365,3,3,365,365,3.0,365.0,t,6,22,32,240
1065075,0.99,300,300,300,300,300,300,300.0,300.0,t,23,53,83,358
1065918,0.99,1,1125,1,5,1125,1125,1.4,1125.0,t,14,43,68,214
1067941,0.99,1,27,1,1,27,27,1.0,27.0,t,23,53,83,173
1069174,0.99,2,90,2,2,90,90,2.0,90.0,t,13,43,73,228
1079119,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,7,37,67,247
1079722,0.99,3,40,2,3,4,1125,3.0,1112.3,t,7,35,48,71
1082942,0.99,4,330,2,4,1125,1125,4.0,1125.0,t,0,6,12,147
1085898,0.99,3,180,3,3,180,180,3.0,180.0,t,10,40,70,129
1086060,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,1,10,10,19
1086124,0.99,5,180,5,5,180,180,5.0,180.0,t,2,2,5,64
1087049,0.99,3,180,3,3,180,180,3.0,180.0,t,0,26,56,115
1092467,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,4,7,30,30
1092967,0.99,14,180,14,14,180,180,14.0,180.0,t,29,59,89,361
1112289,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,8,28,54,254
1113817,0.99,365,365,365,365,1125,1125,365.0,1125.0,t,0,0,0,0
1121429,0.99,4,1125,2,4,1125,1125,4.0,1125.0,t,5,26,26,26
1126038,0.99,30,1125,30,30,1125,1125,30.0,1125.0,t,16,22,26,26
1130775,0.99,120,1125,120,120,1125,1125,120.0,1125.0,t,0,0,0,55
1130788,0.99,160,1125,160,160,1125,1125,160.0,1125.0,t,0,0,0,97
1133140,0.99,2,7,2,2,7,7,2.0,7.0,t,23,53,83,83
1146228,0.99,3,30,3,3,30,30,3.0,30.0,t,0,0,19,189
1161437,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,0,10,40,220
1162707,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365
1168731,0.99,5,1125,5,14,1125,1125,6.9,1125.0,t,9,29,47,300
1174292,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365
1176241,0.99,30,360,30,30,360,360,30.0,360.0,t,3,3,3,186
1182242,0.99,4,17,4,4,17,17,4.0,17.0,t,12,27,44,117
1184735,0.99,3,90,3,15,90,90,3.7,90.0,t,4,27,57,57
1209383,0.99,5,30,5,5,30,30,5.0,30.0,t,10,31,61,336
1209661,0.99,4,60,4,4,1125,1125,4.0,1125.0,t,1,24,54,112
1220946,0.99,2,90,1,3,90,90,2.0,90.0,t,2,18,42,292
1227155,0.99,7,360,7,7,360,360,7.0,360.0,t,13,42,72,347
1230570,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,17,177
1248292,0.99,2,90,1,3,90,90,2.1,90.0,t,6,35,65,315
1251520,0.99,3,15,3,3,15,15,3.0,15.0,t,0,0,0,0
1254418,0.99,365,365,365,365,365,365,365.0,365.0,t,30,60,90,365
1254955,0.99,15,1125,15,15,1125,1125,15.0,1125.0,t,8,8,8,189
1255811,0.99,30,1125,2,30,1125,1125,28.2,1125.0,t,0,9,9,9
1256157,0.99,4,1125,2,4,1125,1125,3.9,1125.0,t,29,59,89,179
1256570,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,13,34,248
1263062,0.99,2,14,2,2,14,14,2.0,14.0,t,4,23,50,230
1263329,0.99,2,14,1,2,14,14,2.0,14.0,t,5,14,25,198
1266548,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,2,7,14,236
1267730,0.99,2,90,2,3,90,90,2.0,90.0,t,1,8,24,232
1272747,0.99,2,120,2,2,1125,1125,2.0,1125.0,t,6,21,29,266
1272897,0.99,6,365,6,10,365,365,6.3,365.0,t,2,27,50,89
1273055,0.99,17,1112,17,17,1112,1112,17.0,1112.0,t,1,1,1,43
1274889,0.99,2,27,2,2,27,27,2.0,27.0,t,0,11,41,50
1275293,0.99,7,30,7,7,30,30,7.0,30.0,t,4,32,62,337
1281843,0.99,180,180,180,180,180,180,180.0,180.0,t,0,0,0,0
1289823,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,10,22,42,295
1296584,0.99,2,30,2,2,30,30,2.0,30.0,t,0,0,0,0
1297217,0.99,4,1125,1,4,10,1125,4.0,1114.9,t,1,10,34,288
1298830,0.99,3,1125,2,4,1125,1125,3.3,1125.0,t,23,53,83,138
1302691,0.99,1,1124,1,5,1125,1125,1.4,1125.0,t,17,46,76,220
1309325,0.99,2,7,2,2,7,7,2.0,7.0,t,20,43,69,69
1311739,0.99,3,60,3,5,1125,1125,3.3,1125.0,t,2,2,9,167
1316794,0.99,3,1125,3,4,1125,1125,3.1,1125.0,t,0,0,0,0
1320674,0.99,1,1125,1,5,1125,1125,1.5,1125.0,t,5,21,21,21
1326972,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
1330726,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,10,31,53,53
1331106,0.99,45,365,45,45,365,365,45.0,365.0,t,7,37,58,58
1334684,0.99,4,40,4,4,40,40,4.0,40.0,t,8,34,60,223
1335588,0.99,7,56,7,7,56,56,7.0,56.0,t,10,22,52,52
1336818,0.99,1,90,1,1,90,90,1.0,90.0,t,10,38,68,317
1338318,0.99,7,365,7,7,365,365,7.0,365.0,t,0,0,4,200
1343630,0.99,1,5,1,1,5,5,1.0,5.0,t,23,51,81,81
1346747,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,18,103
1357593,0.99,3,1125,1,3,1125,1125,2.8,1125.0,t,3,11,16,244
1362092,0.99,6,10,5,6,10,12,6.0,10.0,t,4,34,64,64
