id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
21507668,100,32,3,4.72,4.85,4.78,4.81,4.81,4.8,4.7,1.36
21827899,424,93,6,4.95,4.97,4.96,4.96,4.98,4.97,4.93,5.81
21831640,117,31,3,4.84,4.91,4.69,4.85,4.92,4.97,4.77,1.61
21509581,215,35,2,4.84,4.91,4.83,4.76,4.87,4.91,4.79,2.89
21511822,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18
21836210,3,0,0,5.0,5.0,5.0,4.67,5.0,4.33,4.67,0.04
21844127,287,81,9,4.94,4.96,4.87,4.95,4.91,4.87,4.94,3.9
21514093,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.04
21515121,177,36,4,4.97,4.94,4.97,4.93,4.93,4.94,4.89,2.39
21515176,127,6,0,4.7,4.83,4.74,4.78,4.8,4.72,4.67,1.71
21545797,194,0,0,4.54,4.73,4.62,4.87,4.9,4.98,4.49,2.64
21847320,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21563570,1,0,0,1.0,5.0,1.0,2.0,5.0,4.0,2.0,0.01
21847340,10,0,0,4.8,4.7,4.4,4.6,4.9,4.9,4.5,0.16
21856724,42,4,0,4.69,4.79,4.69,4.83,4.86,4.83,4.57,0.57
21573980,31,0,0,4.32,4.48,4.45,4.32,4.45,4.68,4.29,0.42
21578752,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
21581783,9,0,0,4.89,4.67,4.89,4.89,5.0,4.67,4.89,0.12
21858457,10,0,0,4.9,4.9,4.8,4.9,5.0,4.7,4.8,0.14
21584192,119,26,1,4.87,4.97,4.97,4.93,4.83,4.91,4.89,1.67
21584566,16,0,0,4.69,4.63,4.56,4.81,4.81,4.88,4.63,0.22
21858882,12,10,1,4.92,5.0,5.0,5.0,5.0,4.83,4.67,0.24
21859129,293,118,0,4.91,4.91,4.91,4.94,4.94,4.9,4.82,4.12
21592236,65,2,0,4.77,4.86,4.92,4.91,4.86,4.48,4.68,0.88
21593162,125,0,0,4.84,4.94,4.94,4.94,4.93,4.76,4.82,1.69
21595408,199,48,4,4.89,4.94,4.9,4.94,4.95,4.92,4.79,2.7
21859287,306,90,3,4.82,4.86,4.88,4.87,4.94,4.88,4.71,4.3
21859330,282,90,3,4.87,4.87,4.92,4.9,4.9,4.9,4.77,3.91
21859393,130,20,0,4.93,4.95,4.85,4.99,5.0,4.91,4.87,1.76
21600904,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21602634,112,0,0,4.91,4.93,4.92,4.99,4.95,4.95,4.88,1.51
21859407,35,2,0,4.71,4.91,4.89,4.74,4.94,4.86,4.63,0.49
21859420,65,14,0,4.86,4.82,4.86,4.78,4.91,4.88,4.74,0.92
21859444,83,4,0,4.86,4.82,4.92,4.78,4.8,4.81,4.7,1.17
21859458,45,6,0,4.89,4.84,4.93,4.84,4.91,4.69,4.69,0.65
21861165,56,25,1,4.82,4.91,4.95,4.73,4.71,4.91,4.71,1.94
21862103,15,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.93,0.21
21604470,46,4,0,4.74,4.87,4.74,4.93,4.96,4.65,4.67,0.63
21604537,11,0,0,4.64,4.73,5.0,4.82,4.91,4.73,4.73,0.15
21605391,2,0,0,4.5,4.0,4.0,4.5,4.5,4.5,4.5,0.03
21863078,57,10,0,4.79,4.82,4.88,4.86,4.88,4.61,4.68,0.77
21605577,130,14,0,4.52,4.6,4.68,4.68,4.72,4.84,4.44,1.77
21618153,22,0,0,4.95,4.91,4.95,4.95,4.73,4.59,4.86,0.3
21872041,269,48,5,4.78,4.86,4.84,4.87,4.85,4.87,4.81,3.69
21876384,5,0,0,5.0,5.0,4.8,5.0,5.0,5.0,4.4,0.08
21620097,119,18,1,4.52,4.61,4.64,4.73,4.74,4.92,4.45,1.61
21623343,93,0,0,4.91,4.94,4.92,4.9,4.94,4.95,4.92,1.28
21628332,384,98,9,4.91,4.92,4.95,4.95,4.93,4.97,4.9,5.18
21629717,6,0,0,4.83,4.67,5.0,5.0,5.0,4.67,4.5,0.08
21877008,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.01
21923038,145,33,2,4.72,4.85,4.9,4.92,4.93,4.71,4.64,2.0
21923527,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
21924102,9,0,0,4.78,4.78,4.67,4.56,4.67,4.56,4.67,0.13
21877512,140,29,2,4.76,4.82,4.84,4.87,4.87,4.81,4.72,1.93
21926212,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21879461,44,2,0,4.82,4.89,4.84,4.89,4.95,4.89,4.77,0.6
21930169,13,4,0,4.92,4.69,4.77,4.92,5.0,4.85,4.46,0.18
21931400,43,7,0,4.7,4.88,4.64,4.9,4.71,4.98,4.55,0.88
21879674,51,25,0,4.67,4.72,4.63,4.8,4.9,4.86,4.49,0.7
21939189,87,8,1,4.63,4.63,4.68,4.84,4.82,4.85,4.58,1.19
21882221,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21941422,9,0,0,4.67,4.67,5.0,4.78,4.78,4.67,4.78,0.12
21882223,312,67,1,4.46,4.49,4.55,4.61,4.56,4.86,4.47,4.26
21888134,29,3,0,4.79,4.9,4.72,4.86,4.79,4.93,4.76,0.41
21888222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21941840,325,54,1,4.63,4.79,4.69,4.87,4.76,4.87,4.56,4.43
21889023,232,59,3,4.93,4.96,4.83,4.98,5.0,4.89,4.83,3.2
21943620,1,0,0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,0.01
21891926,10,7,1,4.9,4.9,5.0,5.0,5.0,5.0,4.8,0.16
21944126,75,27,3,4.87,4.93,4.77,4.99,4.97,4.85,4.85,1.04
21896113,88,0,0,4.7,4.81,4.93,4.84,4.83,4.58,4.63,1.19
21897224,183,52,6,4.92,4.93,4.93,4.93,4.98,4.97,4.86,2.5
21944800,197,62,6,4.86,4.9,4.88,4.95,4.98,4.95,4.82,2.69
21946532,241,38,2,4.85,4.86,4.96,4.88,4.9,4.91,4.74,3.29
21948184,187,35,0,4.91,4.92,4.92,4.95,4.94,4.98,4.85,2.55
21907666,290,65,3,4.98,4.95,4.99,4.99,4.99,4.99,4.95,3.96
21918819,142,17,3,4.5,4.52,4.7,4.65,4.75,4.82,4.49,1.93
21948629,130,42,3,4.91,4.94,4.92,4.96,4.93,4.92,4.84,1.9
21953409,38,0,0,4.61,4.71,4.63,4.87,4.76,4.47,4.63,0.52
21921308,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21955178,151,7,0,4.95,4.98,4.97,4.98,4.97,4.96,4.81,2.06
21963438,315,63,3,4.34,4.48,4.46,4.48,4.52,4.85,4.33,4.35
22189121,22,0,0,4.91,5.0,4.91,5.0,4.91,5.0,4.77,0.32
21971392,225,43,2,4.66,4.81,4.69,4.83,4.84,4.98,4.77,3.09
22207156,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21972138,134,23,2,4.96,4.95,4.94,4.92,4.92,4.9,4.82,1.84
22220104,223,0,0,4.46,4.55,4.4,4.76,4.65,4.94,4.46,3.07
22220552,198,0,0,4.58,4.77,4.55,4.85,4.86,4.95,4.65,2.74
22222759,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21975168,113,34,1,4.57,4.65,4.68,4.62,4.66,4.95,4.5,1.81
21976709,239,54,3,4.98,4.98,4.93,4.96,4.98,4.98,4.9,3.31
21977656,64,12,0,4.64,4.86,4.77,4.73,4.45,4.92,4.7,0.97
21978147,69,5,0,4.65,4.75,4.86,4.86,4.86,4.97,4.62,0.94
22224228,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21979690,132,18,0,4.75,4.8,4.75,4.79,4.78,4.86,4.75,1.81
21991679,20,8,0,4.55,4.65,4.55,4.95,4.84,4.8,4.5,0.27
21993405,120,22,1,4.61,4.79,4.72,4.77,4.79,4.92,4.59,1.64
21993614,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
22225731,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21994323,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22225748,300,62,5,4.9,4.94,4.82,4.92,4.95,4.69,4.82,4.14
21996793,8,0,0,5.0,5.0,5.0,4.88,5.0,5.0,5.0,0.13
22003790,258,51,5,4.44,4.67,4.46,4.74,4.76,4.89,4.34,3.51
22226095,34,0,0,4.82,4.94,4.76,4.85,4.91,4.97,4.91,0.47
22227272,312,70,2,4.7,4.82,4.46,4.78,4.73,4.99,4.75,4.57
22004213,120,34,2,4.68,4.78,4.78,4.82,4.87,4.91,4.72,1.64
22227273,291,62,2,4.59,4.71,4.37,4.72,4.66,4.92,4.61,4.01
22004777,17,0,0,5.0,5.0,5.0,5.0,5.0,4.94,4.88,0.23
22231102,1,0,0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,0.04
22005454,119,34,2,4.9,4.9,4.92,4.95,4.91,4.79,4.79,1.63
22007370,38,0,0,4.53,4.76,4.53,4.84,4.74,4.97,4.58,0.52
22011652,153,36,3,4.58,4.73,4.68,4.7,4.83,4.82,4.48,2.2
22237513,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
22012756,24,0,0,4.79,4.83,4.88,4.79,4.75,4.92,4.71,0.34
22241595,189,0,0,4.54,4.75,4.38,4.88,4.79,4.97,4.57,2.59
22242267,21,3,0,4.62,4.57,4.67,4.67,4.57,4.9,4.38,0.32
22242814,174,0,0,4.56,4.63,4.52,4.75,4.75,4.94,4.53,2.38
22243109,196,0,0,4.51,4.69,4.61,4.84,4.69,4.96,4.57,2.68
22243486,109,0,0,4.81,4.84,4.82,4.84,4.9,4.88,4.71,1.5
22022217,6,0,0,4.5,5.0,4.83,5.0,4.83,4.83,4.33,0.08
22022746,60,20,1,4.87,4.97,4.82,4.97,4.97,4.78,4.8,0.82
22028562,109,23,1,4.74,4.83,4.74,4.82,4.84,4.79,4.64,1.49
22028612,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
22245868,148,36,2,4.64,4.74,4.65,4.88,4.91,4.78,4.66,2.04
22030284,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22033666,419,99,5,4.95,4.96,4.97,4.97,4.98,4.96,4.9,5.72
22247312,69,21,1,4.97,4.97,4.89,5.0,4.99,4.94,4.96,1.02
22042300,11,0,0,4.64,4.82,4.64,4.91,4.91,4.64,4.36,0.16
22248175,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22043848,154,14,2,4.8,4.88,4.82,4.9,4.94,4.94,4.75,2.1
22043917,7,0,0,5.0,4.86,4.71,5.0,5.0,4.43,4.86,0.1
22048891,2,0,0,4.5,5.0,4.5,5.0,5.0,4.5,4.0,0.03
22256916,29,3,0,4.86,4.97,4.9,4.93,5.0,4.86,4.83,0.4
22057400,1,0,0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,0.01
22259952,2,0,0,4.0,5.0,3.5,5.0,4.5,5.0,4.0,0.03
22057509,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22059474,166,41,3,4.48,4.63,4.52,4.8,4.74,4.78,4.36,2.3
22060178,164,31,0,4.49,4.59,4.52,4.66,4.64,4.82,4.48,2.27
22264219,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22060282,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22272640,28,0,0,4.71,4.86,4.89,4.68,4.89,4.93,4.82,0.39
22061092,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22070432,20,2,0,4.6,4.7,4.6,4.7,4.9,4.8,4.55,0.28
22274795,78,0,0,4.88,4.97,4.9,4.95,4.96,4.63,4.87,1.08
22072825,6,0,0,4.17,3.83,4.0,3.33,3.67,3.83,4.17,0.08
22276927,107,25,0,4.69,4.71,4.61,4.83,4.81,4.93,4.64,1.48
22075141,110,16,0,4.65,4.85,4.73,4.68,4.55,4.8,4.62,1.53
22277884,149,21,1,4.93,4.98,4.92,4.98,5.0,4.97,4.82,2.06
22278200,9,0,0,5.0,5.0,4.89,5.0,5.0,4.78,4.89,0.12
22075253,169,32,2,4.64,4.69,4.61,4.86,4.76,4.97,4.65,2.31
22280427,26,1,0,4.96,4.92,4.92,4.96,5.0,5.0,4.69,0.37
22080021,156,28,1,4.78,4.71,4.6,4.75,4.85,4.89,4.69,2.16
22286719,56,28,4,4.55,4.7,4.55,4.77,4.8,4.93,4.55,0.77
22080173,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22080927,3,0,0,4.67,4.0,4.33,5.0,5.0,4.67,4.0,0.04
22081119,9,1,0,4.89,5.0,5.0,5.0,4.89,5.0,4.78,0.13
22300231,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22082537,269,49,4,4.92,4.96,4.94,4.95,4.94,4.84,4.93,3.67
22302614,65,9,0,4.82,4.89,4.85,4.92,4.89,4.78,4.69,0.9
22084743,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,0.04
22305593,46,0,0,4.57,4.74,4.59,4.8,4.85,4.8,4.61,0.63
22093111,23,0,0,4.86,4.96,4.65,4.87,4.96,4.96,4.91,0.31
22305603,337,76,3,4.9,4.92,4.93,4.88,4.93,4.96,4.85,4.65
22307213,187,55,4,4.76,4.85,4.81,4.65,4.48,4.94,4.76,2.61
22307669,210,35,3,4.87,4.9,4.83,4.91,4.9,4.89,4.78,2.91
22314456,6,0,0,5.0,5.0,4.83,5.0,5.0,5.0,4.83,0.08
22093664,2,1,0,4.5,4.5,4.5,4.5,5.0,4.5,4.0,0.04
22316138,80,19,1,4.69,4.79,4.68,4.89,4.89,4.95,4.6,1.17
22323943,1,0,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
22093916,24,0,0,4.25,4.54,3.46,4.67,4.79,4.54,4.17,0.35
22332008,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0.01
22094140,5,0,0,4.6,4.8,4.4,5.0,5.0,5.0,4.6,0.07
22099527,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22332864,29,9,0,4.41,4.48,4.52,4.41,4.45,4.72,4.21,0.45
22336334,42,22,3,4.81,4.79,4.86,4.67,4.74,4.88,4.48,0.6
22101263,317,14,7,4.95,4.97,4.97,4.95,4.95,4.95,4.92,4.33
22121943,9,0,0,4.56,4.78,4.56,4.89,5.0,4.56,4.22,0.13
22122090,8,0,0,4.25,4.13,3.88,4.25,4.38,4.38,4.13,0.12
22336836,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22131657,9,0,0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,0.12
22337312,8,2,0,4.38,4.5,4.25,5.0,5.0,5.0,4.5,0.15
22136657,150,38,3,4.92,4.91,4.89,4.99,4.96,4.89,4.81,2.11
22141851,7,0,0,4.71,4.86,4.0,4.86,4.86,4.71,4.71,0.1
22338475,280,41,2,4.76,4.86,4.83,4.95,4.92,4.88,4.73,3.85
22142689,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22340376,30,0,0,4.3,4.4,3.93,4.77,4.83,4.47,4.2,0.41
22340772,35,5,0,4.86,4.91,4.74,4.97,4.91,4.83,4.8,0.49
22341094,2,0,0,4.5,4.0,3.5,5.0,5.0,5.0,5.0,0.03
22143213,2,1,0,5.0,4.5,4.5,4.5,5.0,5.0,5.0,0.03
22144374,7,0,0,4.71,4.71,4.57,4.43,4.71,4.0,4.14,0.1
22342124,333,90,3,4.49,4.51,4.54,4.67,4.66,4.85,4.46,4.71
22158819,4,0,0,5.0,5.0,5.0,5.0,4.75,4.5,5.0,0.05
22342207,168,32,1,4.88,4.89,4.92,4.88,4.89,4.8,4.8,2.32
22342492,70,14,0,4.94,4.97,4.99,4.94,4.91,4.99,4.9,0.98
22160218,210,33,2,4.95,5.0,4.97,4.94,4.99,4.96,4.95,2.95
22352254,238,42,1,4.82,4.91,4.84,4.88,4.93,4.93,4.72,3.3
22161057,9,2,0,4.33,4.11,4.0,4.56,4.78,3.67,4.0,0.13
22352494,55,6,0,4.15,4.31,4.18,4.55,4.67,4.85,4.07,0.77
22161781,20,0,0,4.85,4.75,4.55,4.95,4.95,5.0,4.85,0.27
22353726,2,0,0,4.5,5.0,4.5,5.0,5.0,4.5,4.5,0.03
22163894,55,29,2,4.98,4.96,4.96,4.96,4.98,4.98,4.84,0.83
22354625,218,35,1,4.68,4.75,4.75,4.84,4.8,4.89,4.62,3.0
22354751,203,32,2,4.96,4.99,4.93,4.98,4.97,4.99,4.9,2.84
22172491,59,8,1,4.63,4.76,4.85,4.93,4.9,4.81,4.66,0.81
22355241,320,57,3,4.78,4.86,4.85,4.78,4.82,4.94,4.74,4.56
22173645,67,0,0,4.82,4.85,4.87,4.93,5.0,4.9,4.87,0.92
22366138,2,1,0,4.0,5.0,4.0,5.0,5.0,5.0,4.5,0.03
22369829,1,0,0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,0.01
22174013,64,35,1,4.98,4.97,5.0,4.98,4.97,5.0,4.91,0.9
22178034,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22182516,2,0,0,4.5,5.0,4.5,5.0,5.0,4.5,4.5,0.03
22372079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22372685,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22183315,1,0,0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,0.01
22373063,322,88,5,4.53,4.68,4.63,4.73,4.73,4.84,4.57,4.43
22381438,114,9,1,4.37,4.52,4.41,4.72,4.63,4.96,4.33,1.58
22384390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22186227,37,0,0,4.86,4.89,4.92,4.89,4.95,4.49,4.84,0.51
22387931,67,0,0,4.87,4.91,4.87,4.85,4.91,4.85,4.67,0.93
22186288,7,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1
22395407,33,8,1,4.48,4.58,4.61,4.45,4.48,4.7,4.45,0.5
22491898,174,46,3,4.45,4.56,4.66,4.68,4.64,4.59,4.46,2.4
22400805,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22494961,13,6,0,4.62,4.92,4.62,4.69,4.62,5.0,4.92,0.2
22401318,150,16,1,4.69,4.83,4.86,4.7,4.78,4.26,4.65,2.07
22497047,245,17,0,4.75,4.84,4.75,4.87,4.93,4.93,4.75,3.39
22497329,259,22,1,4.75,4.85,4.75,4.93,4.95,4.93,4.75,3.57
22407193,186,45,1,4.83,4.89,4.89,4.83,4.95,4.89,4.76,2.59
22409298,237,62,4,4.71,4.79,4.78,4.76,4.84,4.79,4.64,3.27
22521242,25,0,0,4.92,5.0,4.8,4.96,4.88,4.92,4.76,0.35
22416848,375,69,3,4.91,4.89,4.9,4.83,4.9,4.94,4.81,5.18
22419773,164,44,3,4.69,4.79,4.84,4.9,4.87,4.73,4.63,2.27
22429342,270,42,4,4.59,4.79,4.69,4.67,4.81,4.85,4.52,3.72
22432173,107,23,1,4.62,4.76,4.7,4.82,4.86,4.85,4.46,1.49
22432427,269,38,0,4.76,4.86,4.62,4.95,4.94,4.83,4.73,3.71
22522456,2,0,0,4.5,5.0,5.0,4.5,5.0,4.0,5.0,0.03
22529103,101,0,0,4.82,4.92,4.57,4.97,4.96,4.93,4.85,1.4
22441812,30,0,0,4.83,4.97,4.77,5.0,4.93,4.83,4.9,0.43
22532179,293,69,3,4.86,4.85,4.89,4.95,4.98,4.94,4.79,4.09
22537694,18,0,0,4.28,4.39,4.17,4.67,4.72,4.78,4.17,0.26
22537779,141,8,0,4.31,4.48,4.41,4.49,4.38,4.87,4.38,2.0
22443198,399,92,6,4.85,4.9,4.89,4.94,4.92,4.89,4.79,5.55
22537841,120,5,0,4.19,4.4,4.56,4.42,4.38,4.88,4.28,1.71
22542398,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22446032,114,12,0,4.65,4.8,4.77,4.84,4.81,4.9,4.58,1.59
22542701,119,38,1,4.73,4.77,4.68,4.59,4.55,4.72,4.69,1.68
22543661,124,18,3,4.72,4.88,4.71,4.91,4.93,4.9,4.63,1.73
22446866,159,39,2,4.59,4.72,4.7,4.87,4.86,4.93,4.41,2.2
22449147,106,4,0,4.79,4.85,4.89,4.81,4.92,4.92,4.75,1.47
22454692,151,13,0,4.75,4.83,4.89,4.87,4.87,4.49,4.71,2.08
22549130,21,1,0,4.57,4.71,4.52,4.67,4.57,4.86,4.33,0.33
22561066,43,29,2,4.77,4.7,4.68,4.84,4.82,4.77,4.73,0.6
22458209,14,5,0,4.79,4.79,4.79,5.0,5.0,4.86,4.64,0.2
22458876,49,17,2,4.9,4.9,4.88,4.88,4.86,4.59,4.84,0.68
22563937,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.01
22460012,5,1,0,5.0,5.0,4.6,5.0,5.0,5.0,5.0,0.08
22594046,4,0,0,4.25,4.5,4.5,5.0,5.0,5.0,4.25,0.08
22598667,375,83,3,4.7,4.81,4.68,4.78,4.82,4.92,4.71,5.21
22464399,15,4,0,4.87,4.87,4.73,4.93,4.93,4.87,4.8,0.22
22475549,129,32,1,4.53,4.54,4.62,4.75,4.79,4.78,4.42,1.81
22598824,124,11,0,4.92,4.93,4.94,4.94,4.92,4.71,4.87,1.73
22478937,82,4,0,4.71,4.77,4.78,4.8,4.84,4.71,4.59,1.13
22600151,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22624722,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22483208,165,25,0,4.89,4.9,4.85,4.92,4.92,4.99,4.88,2.3
22626390,103,0,0,4.93,4.98,4.97,4.96,4.96,4.92,4.86,1.43
22628570,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
22634993,245,56,3,4.87,4.89,4.87,4.93,4.95,4.7,4.81,3.4
22491478,329,28,2,4.81,4.86,4.82,4.88,4.93,4.94,4.82,4.55
22896599,137,18,2,4.78,4.81,4.87,4.82,4.85,4.73,4.77,1.92
22915229,18,11,1,3.94,3.83,4.0,4.44,4.44,4.72,3.67,0.27
22916988,17,6,1,4.47,4.41,4.71,4.65,4.47,4.71,4.59,0.24
22642437,5,0,0,4.8,5.0,4.6,5.0,4.8,4.2,4.8,0.07
22918821,103,32,2,4.76,4.85,4.89,4.9,4.91,4.86,4.74,1.45
22648222,108,0,0,4.86,4.91,4.74,4.95,4.96,4.97,4.82,1.51
22925834,140,7,0,4.69,4.81,4.81,4.78,4.78,4.23,4.68,1.96
22650457,19,10,2,4.63,4.68,4.47,4.68,4.74,4.74,4.58,0.35
22933453,125,22,1,4.79,4.87,4.89,4.9,4.97,4.98,4.7,1.76
22933569,27,0,0,4.96,4.96,4.93,4.96,4.96,4.52,4.93,0.38
22656126,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22660533,180,64,4,4.64,4.64,4.71,4.78,4.82,4.79,4.59,2.51
22942266,328,88,5,4.88,4.91,4.92,4.71,4.81,4.95,4.83,4.61
22662207,118,2,0,4.19,4.36,4.45,4.68,4.68,4.94,4.27,1.64
22664561,221,54,3,4.56,4.67,4.67,4.78,4.82,4.83,4.55,3.09
22943330,45,0,0,4.56,4.53,4.53,4.6,4.51,4.82,4.42,0.65
22665858,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22667915,35,0,0,4.86,4.97,4.86,4.83,4.83,4.74,4.77,0.49
22669801,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22684096,6,0,0,4.67,4.83,4.83,5.0,5.0,5.0,4.67,0.09
22943516,139,57,2,4.36,4.46,4.3,4.55,4.49,4.68,4.4,1.95
22943847,112,39,0,4.31,4.57,4.28,4.61,4.59,4.75,4.33,1.58
22953249,113,0,0,4.58,4.67,4.32,4.77,4.87,4.98,4.54,1.58
22684199,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22684554,12,0,0,4.67,4.58,4.58,4.83,4.67,4.67,4.75,0.17
22688293,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
22962759,9,4,0,4.56,4.78,5.0,5.0,5.0,4.67,4.56,0.13
22963641,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22690469,248,8,0,4.74,4.83,4.66,4.75,4.88,4.83,4.71,3.49
22691075,128,65,7,4.85,4.92,4.85,4.95,4.95,4.92,4.83,1.94
22694811,184,24,4,4.74,4.8,4.85,4.82,4.88,4.98,4.68,2.59
22700207,106,21,1,4.87,4.88,4.82,4.89,4.9,4.97,4.74,1.51
22979116,173,33,0,4.56,4.72,4.46,4.8,4.83,4.93,4.5,2.43
22979863,303,60,5,4.91,4.93,4.88,4.81,4.91,4.94,4.81,4.26
22984725,44,10,0,4.8,4.77,4.86,4.68,4.82,4.93,4.75,0.68
22710919,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22985103,73,10,1,4.74,4.84,4.85,4.81,4.86,4.92,4.76,1.12
22985266,85,16,0,4.73,4.85,4.88,4.79,4.87,4.98,4.72,1.23
22995510,157,46,1,4.59,4.68,4.61,4.83,4.89,4.77,4.57,2.27
22730118,1,0,0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,0.01
22995960,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22733333,4,0,0,5.0,5.0,4.75,5.0,4.75,4.75,5.0,0.06
22736115,3,0,0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0.04
22996051,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22741612,32,1,0,4.72,4.81,4.94,4.84,4.88,5.0,4.59,0.46
22996773,166,45,7,4.59,4.6,4.55,4.77,4.77,4.92,4.51,2.33
22748492,125,24,1,4.5,4.62,4.42,4.74,4.77,4.86,4.39,1.74
22748869,54,3,1,4.91,4.93,4.96,4.96,4.96,4.96,4.8,0.82
23000277,4,0,0,4.75,4.75,5.0,5.0,5.0,4.0,5.0,0.06
22752048,258,80,3,4.67,4.75,4.56,4.76,4.78,4.9,4.67,3.65
22756930,5,0,0,4.4,4.4,4.6,4.6,4.6,5.0,5.0,0.08
23003939,7,0,0,5.0,4.86,5.0,4.86,4.71,4.86,4.71,0.1
22758306,201,55,4,4.83,4.9,4.81,4.75,4.88,4.94,4.76,2.81
22758557,133,15,2,4.34,4.49,4.59,4.66,4.71,4.35,4.36,1.86
23013704,34,9,0,4.56,4.71,4.71,4.62,4.68,4.79,4.47,0.48
23015241,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22758829,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22759109,193,32,1,4.82,4.86,4.79,4.82,4.88,4.95,4.77,2.7
23037247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22759604,177,2,0,4.6,4.75,4.67,4.58,4.66,4.92,4.61,2.48
23041302,24,6,0,5.0,4.96,4.96,4.92,4.96,5.0,4.79,0.34
