host_id,host_name,host_response_rate,host_listings_count,host_total_listings_count
69416543,Andrea,Desconocido,1.0,1.0
69600676,Maria Noelia,100%,5.0,5.0
16343879,Andrea,100%,2.0,2.0
3472387,Óscar,Desconocido,1.0,1.0
10031300,Maria,Desconocido,1.0,1.0
76707968,Christian,Desconocido,2.0,2.0
21949890,Ángel,90%,4.0,4.0
38217771,Eduardo,0%,2.0,2.0
38497144,Andrea,Desconocido,1.0,1.0
72163859,David,80%,3.0,3.0
14441728,Casilda,Desconocido,1.0,1.0
6408349,María,92%,6.0,6.0
41237600,Luis,Desconocido,1.0,1.0
30897075,Celia,Desconocido,1.0,1.0
18471448,Susan,Desconocido,2.0,2.0
63059592,Fga,Desconocido,1.0,1.0
22581022,Susana,Desconocido,3.0,3.0
74984183,Sebástian,Desconocido,3.0,3.0
75066973,Javier,Desconocido,1.0,1.0
76933566,Arzu,100%,1.0,1.0
18047243,Homer,Desconocido,1.0,1.0
46137740,Ignacio,100%,2.0,2.0
77045622,Emile,Desconocido,1.0,1.0
55364006,Marta,Desconocido,1.0,1.0
74767650,Ignacio,92%,5.0,5.0
72876550,Gustavo,100%,3.0,3.0
12455551,Nerea,Desconocido,1.0,1.0
23264507,Helena,Desconocido,1.0,1.0
6341553,Pablo,100%,1.0,1.0
75260127,Lucia,80%,1.0,1.0
5461652,Dolores,Desconocido,1.0,1.0
77314309,Zigor,Desconocido,1.0,1.0
2805356,Tom,Desconocido,1.0,1.0
38221650,Javier,100%,1.0,1.0
77532798,Garla Apartamentos,100%,3.0,3.0
6191153,Ruben,Desconocido,1.0,1.0
75269343,Enrique,100%,1.0,1.0
24239436,Gisselle,100%,4.0,4.0
74245355,Daniel,Desconocido,1.0,1.0
8902654,Rodrigo,Desconocido,4.0,4.0
45545917,Bea,70%,1.0,1.0
39499350,David,100%,2.0,2.0
75356257,Jandro,Desconocido,1.0,1.0
25811165,Paula,Desconocido,1.0,1.0
77677204,Magdalena,100%,1.0,1.0
21669327,Paula,Desconocido,1.0,1.0
64604961,Camilo Andrés,Desconocido,1.0,1.0
36135261,Guillermo,Desconocido,1.0,1.0
34054380,María,Desconocido,1.0,1.0
6993782,Malena,Desconocido,1.0,1.0
46959915,Andre,100%,3.0,3.0
6403200,Guiomar,Desconocido,1.0,1.0
12523869,Eña,Desconocido,2.0,2.0
38013355,Erika,Desconocido,2.0,2.0
75604545,Dany,Desconocido,1.0,1.0
75603735,Raquel,Desconocido,1.0,1.0
75608415,Javier,Desconocido,1.0,1.0
1819849,S28,93%,4.0,4.0
14080048,Catalina,50%,1.0,1.0
7793193,David,50%,2.0,2.0
77858368,Agustin,100%,1.0,1.0
3378492,Flor,Desconocido,1.0,1.0
75886358,Manuel,Desconocido,1.0,1.0
77420214,Presidence Rentals,99%,22.0,22.0
75905493,Maite,100%,2.0,2.0
74608678,Antea,Desconocido,1.0,1.0
10409026,A,Desconocido,2.0,2.0
77925594,Maria Lucrecia,Desconocido,1.0,1.0
39434420,Paula,Desconocido,1.0,1.0
66110302,Mar,100%,1.0,1.0
77944258,Luis,Desconocido,1.0,1.0
76136564,Melissa,Desconocido,1.0,1.0
61533460,Pamela,Desconocido,1.0,1.0
47558375,Evita,Desconocido,1.0,1.0
29281033,Álvaro,100%,6.0,6.0
19897373,Ana,Desconocido,1.0,1.0
30861100,Aiala,Desconocido,1.0,1.0
76373989,Javier,Desconocido,1.0,1.0
78069858,Javi,Desconocido,1.0,1.0
50276797,Tania,Desconocido,1.0,1.0
8363103,Hermes & Marta,Desconocido,1.0,1.0
21979338,Georgina,Desconocido,1.0,1.0
56384322,Maria Luis,Desconocido,1.0,1.0
27595785,Alberto,Desconocido,1.0,1.0
71192482,Pablo,Desconocido,1.0,1.0
63720237,Mercedes,100%,1.0,1.0
51929347,Ma,Desconocido,1.0,1.0
76574387,Paula,Desconocido,1.0,1.0
78325794,Miguel Angel,100%,4.0,4.0
8135829,Salvatore,100%,0.0,0.0
26435996,Lollipop Flats,Desconocido,13.0,13.0
27574418,Irene,Desconocido,1.0,1.0
78412962,María,Desconocido,1.0,1.0
75150135,Estuhome,100%,20.0,20.0
30097083,Cora,78%,2.0,2.0
20922102,Marta,Desconocido,1.0,1.0
6704015,Tella,Desconocido,1.0,1.0
79471710,Bruno,Desconocido,1.0,1.0
71159893,Edward,Desconocido,1.0,1.0
79493995,Rosa,Desconocido,1.0,1.0
22924722,Armands,Desconocido,1.0,1.0
23285325,Amelia,Desconocido,0.0,0.0
79480364,Mercedes,90%,2.0,2.0
40709654,Vladimir,Desconocido,6.0,6.0
73091098,Maria Jose,Desconocido,1.0,1.0
69224732,Leo Y Victor,100%,13.0,13.0
79658460,Suso,100%,1.0,1.0
78593983,Raffaela,Desconocido,1.0,1.0
20160777,Pablo,100%,1.0,1.0
78591533,Luis,100%,1.0,1.0
12572313,Luis,Desconocido,1.0,1.0
74272402,Estel,Desconocido,1.0,1.0
70029771,Clara,Desconocido,1.0,1.0
26640631,Miguel Ángel,100%,1.0,1.0
78649390,Pablo,Desconocido,1.0,1.0
78658531,Pilar,100%,1.0,1.0
72129593,Alberto,100%,2.0,2.0
21350181,Myriam,Desconocido,1.0,1.0
26517191,Juan Ignacio,Desconocido,1.0,1.0
80228133,Daniel,90%,2.0,2.0
80242790,Liliana,Desconocido,1.0,1.0
3038578,Saviano,Desconocido,1.0,1.0
61289160,Álvaro,Desconocido,1.0,1.0
55876940,Valentin,100%,1.0,1.0
30256733,Juan,100%,3.0,3.0
78776620,Enrique,100%,3.0,3.0
68834672,Ivan,Desconocido,1.0,1.0
78820426,Alejandro,Desconocido,1.0,1.0
69009447,Ricardo,100%,4.0,4.0
2353995,Luciano,100%,2.0,2.0
78868925,Estrella,100%,1.0,1.0
14967128,Fernando,50%,1.0,1.0
78896128,Lizbeth,Desconocido,2.0,2.0
78914759,Encarna,60%,2.0,2.0
54223695,Alba,Desconocido,1.0,1.0
80439881,Luis,Desconocido,1.0,1.0
80473977,Urbantec,100%,9.0,9.0
80486475,Paulina,Desconocido,1.0,1.0
27320546,Isabel,Desconocido,1.0,1.0
1175985,Scherezade,Desconocido,1.0,1.0
70463864,Beatriz,100%,2.0,2.0
8275478,Alberto,Desconocido,1.0,1.0
78303375,Graciela,Desconocido,1.0,1.0
16257156,Gabriel,Desconocido,1.0,1.0
79066046,Carmen,Desconocido,1.0,1.0
79065023,Isabelle,100%,2.0,2.0
73339562,Carmen,Desconocido,1.0,1.0
44844031,Valentín,Desconocido,1.0,1.0
79210160,Beatriz,100%,1.0,1.0
24360738,Fernando,100%,1.0,1.0
48754379,Kinan,100%,2.0,2.0
79217476,Victor,Desconocido,1.0,1.0
59577568,Gema,100%,2.0,2.0
57292198,Aldo,Desconocido,1.0,1.0
76579393,Stella,Desconocido,1.0,1.0
9205789,Alfonso,100%,4.0,4.0
15872130,Laura,Desconocido,1.0,1.0
54360476,Victor,Desconocido,1.0,1.0
37553921,David,Desconocido,3.0,3.0
5756870,Benjamin,Desconocido,1.0,1.0
42763400,Pilar,91%,1.0,1.0
57944144,Nicolás,Desconocido,1.0,1.0
80972004,Sergei,Desconocido,1.0,1.0
29053317,Doris,100%,4.0,4.0
81039689,Gerar,100%,1.0,1.0
11512748,James Andres,Desconocido,1.0,1.0
81061442,Ignacio,Desconocido,1.0,1.0
82303365,Oscar,0%,1.0,1.0
81077534,Nina,Desconocido,1.0,1.0
14785920,Jose,100%,2.0,2.0
81135107,Juan,Desconocido,1.0,1.0
81148178,José Manuel,Desconocido,1.0,1.0
81285009,Julia,Desconocido,1.0,1.0
47830215,Rocio,Desconocido,2.0,2.0
2217863,Fabio,Desconocido,1.0,1.0
44325982,Jillian,Desconocido,1.0,1.0
4630691,Daniela,Desconocido,1.0,1.0
12349871,María,Desconocido,1.0,1.0
886570,Matilde,Desconocido,1.0,1.0
16517500,Gonzalo,Desconocido,1.0,1.0
20751539,Sergio,Desconocido,1.0,1.0
60410965,Raul,Desconocido,1.0,1.0
81539752,Adrian,Desconocido,1.0,1.0
31143239,Javier,100%,1.0,1.0
81562865,Ejessie,Desconocido,1.0,1.0
81577110,Ruben,Desconocido,1.0,1.0
39578306,Rosa,Desconocido,1.0,1.0
51647919,Montoro Y Aroca,100%,8.0,8.0
82770913,Julio Cesar,100%,1.0,1.0
81682959,Luis,90%,1.0,1.0
81681991,Juan Vicente,Desconocido,1.0,1.0
41181513,Clara,Desconocido,1.0,1.0
13992061,Gabriela,Desconocido,2.0,2.0
82792538,Inma,Desconocido,1.0,1.0
81140224,Lucía,100%,2.0,2.0
81834320,Helena,Desconocido,1.0,1.0
82806034,Jose,Desconocido,1.0,1.0
17586391,Damiana,Desconocido,1.0,1.0
79113388,Cristina,Desconocido,1.0,1.0
82851050,Inma,100%,1.0,1.0
81886881,Juan,40%,3.0,3.0
45900036,Miguel,100%,4.0,4.0
38146720,Alejandro,100%,2.0,2.0
82817010,Maria,Desconocido,2.0,2.0
82888325,Juanma,Desconocido,1.0,1.0
70547446,Nacho,Desconocido,1.0,1.0
75151804,Constantine,Desconocido,1.0,1.0
82042954,Andrés,Desconocido,1.0,1.0
83026973,Kike,100%,1.0,1.0
20767098,Teresa,80%,2.0,2.0
82071768,Luis,100%,1.0,1.0
83152628,Sol,Desconocido,1.0,1.0
11660622,Pauline,Desconocido,1.0,1.0
2167068,Ludovic,100%,1.0,1.0
80696645,Ofelia,Desconocido,1.0,1.0
83323141,Irene,Desconocido,1.0,1.0
83505402,Ana Luisa,Desconocido,2.0,2.0
83542714,Raphael Yesyd,0%,1.0,1.0
36123861,Belen,100%,2.0,2.0
47267274,Melissa,Desconocido,1.0,1.0
83572397,Víctor,Desconocido,1.0,1.0
3469754,Maria Victoria,100%,2.0,2.0
34598150,Eva,Desconocido,2.0,2.0
6518860,Joaquín,100%,1.0,1.0
87350742,Angel Carlos,100%,1.0,1.0
83110708,Salva Y Edu,100%,3.0,3.0
4696534,Sergio,100%,1.0,1.0
538165,Tania,100%,2.0,2.0
5698705,David,0%,1.0,1.0
24220770,Carmen,86%,1.0,1.0
87545578,Hector,Desconocido,1.0,1.0
78262837,Paloma,Desconocido,1.0,1.0
83252554,Olga Esther,Desconocido,2.0,2.0
4965514,Miguel,Desconocido,5.0,5.0
80852131,Noa,100%,3.0,3.0
87675124,Pedro,100%,2.0,2.0
83784955,Gonzalo,86%,4.0,4.0
25002262,Victor,Desconocido,1.0,1.0
51140959,Mar,90%,1.0,1.0
25418485,Javier,90%,1.0,1.0
15089926,Cristina,Desconocido,1.0,1.0
15192635,Luis,Desconocido,1.0,1.0
3424091,Thilda,100%,1.0,1.0
33232694,Laura,Desconocido,1.0,1.0
77573144,Tanya,100%,1.0,1.0
16310133,Daniel,100%,2.0,2.0
2560898,Itxiar,83%,1.0,1.0
87960107,Jae Rim,100%,2.0,2.0
84739248,Carlos Fernando,100%,8.0,8.0
84853305,Alfonso,Desconocido,1.0,1.0
45532164,Amparo,Desconocido,1.0,1.0
84957063,Ana Maria,100%,1.0,1.0
84941846,Laura,Desconocido,1.0,1.0
88187977,Pedro E,100%,2.0,2.0
553980,David,100%,1.0,1.0
16730589,Juan,93%,1.0,1.0
85434797,Patricio,100%,1.0,1.0
85664504,Alfonso,100%,6.0,6.0
20623401,Javier,100%,1.0,1.0
12090537,Natalia,90%,12.0,12.0
18942409,Alessio,Desconocido,1.0,1.0
21920758,Eduardo,100%,3.0,3.0
86448252,Mario,Desconocido,1.0,1.0
42069225,Marina,Desconocido,1.0,1.0
46730045,Yolanda,100%,2.0,2.0
12665714,Aura,Desconocido,1.0,1.0
86658727,Antonio,Desconocido,1.0,1.0
88853220,Jose Manuel,Desconocido,6.0,6.0
62605973,José Angel,Desconocido,1.0,1.0
2950145,Esther,100%,1.0,1.0
89214065,Ferney,Desconocido,1.0,1.0
87441528,Ruben,Desconocido,1.0,1.0
4490435,Jeff,Desconocido,1.0,1.0
4294346,Àlber,Desconocido,1.0,1.0
10399884,Gonzalo,Desconocido,1.0,1.0
30040334,Diego,100%,0.0,0.0
12959266,Carolina,100%,1.0,1.0
18181859,Emba Room,100%,1.0,1.0
58610891,Amelia,Desconocido,1.0,1.0
89814373,Alfredo,100%,2.0,2.0
9180115,Oscar,Desconocido,2.0,2.0
86307067,Robert,80%,1.0,1.0
59209486,Sonia,100%,2.0,2.0
15378510,Andres,Desconocido,2.0,2.0
70516728,Luis José,100%,1.0,1.0
14350079,Michele,Desconocido,1.0,1.0
85423259,Patricia,100%,3.0,3.0
40475538,Beatriz,100%,1.0,1.0
19099150,Juan,85%,7.0,7.0
91443917,Viejo,Desconocido,12.0,12.0
90311483,Tobias,Desconocido,1.0,1.0
16666103,Sergio,100%,7.0,7.0
66881515,Jose Antonio,100%,1.0,1.0
93628020,Jennifer,100%,0.0,0.0
29100549,Flora,100%,1.0,1.0
12859487,Mireille,80%,1.0,1.0
90638422,Jose,Desconocido,1.0,1.0
90647789,Victor & Yoli,100%,8.0,8.0
37062107,Tatiana Garcia Bueso,Desconocido,1.0,1.0
93850432,Estela,Desconocido,1.0,1.0
2555689,Nonia,100%,1.0,1.0
14809898,Henar,100%,7.0,7.0
91506664,Solfai,97%,8.0,8.0
90757198,María Del Carmen,100%,1.0,1.0
90760470,Silvia,100%,1.0,1.0
91944003,Randy,71%,2.0,2.0
685804,Jorge,Desconocido,1.0,1.0
45926015,Ricardo,Desconocido,1.0,1.0
66102129,Carmina,100%,2.0,2.0
13787659,Pablo,100%,3.0,3.0
39733371,Sergio,100%,1.0,1.0
94189576,Antonio,Desconocido,1.0,1.0
91150028,Diego,Desconocido,1.0,1.0
24360416,Mariana,100%,2.0,2.0
4180632,Heima,100%,2.0,2.0
91199417,Yei,95%,0.0,0.0
84973000,Elsa,Desconocido,1.0,1.0
11201423,Lucia,Desconocido,1.0,1.0
39793561,Alessandra,Desconocido,1.0,1.0
26914836,Antonio,100%,2.0,2.0
17320590,Fouad,60%,2.0,2.0
26067468,Angela,Desconocido,1.0,1.0
42149444,Helena,50%,2.0,2.0
94575991,Emma,100%,1.0,1.0
17855462,Maite,100%,1.0,1.0
39971222,Jacinto,100%,1.0,1.0
87442793,Rose Mary,Desconocido,1.0,1.0
12353738,Ana,60%,1.0,1.0
91663211,Sheila,Desconocido,1.0,1.0
94675541,Pedro,100%,1.0,1.0
91717192,Antonio,100%,4.0,4.0
94745095,Victor,100%,1.0,1.0
91494388,Patricia,Desconocido,2.0,2.0
17072529,Felipe,Desconocido,1.0,1.0
94757792,Raquel,Desconocido,1.0,1.0
9536395,Otilio,100%,1.0,1.0
24941970,Iñigo,100%,2.0,2.0
73025086,Javier,Desconocido,1.0,1.0
7131867,Natacha,100%,2.0,2.0
134769765,Mari Carmen,Desconocido,1.0,1.0
8381047,Diego,Desconocido,1.0,1.0
47410553,Atle,29%,1.0,1.0
92507879,Isabel,80%,1.0,1.0
95225887,Ana,33%,1.0,1.0
125352528,Esperanza,Desconocido,1.0,1.0
2169208,Jungle,Desconocido,2.0,2.0
92757622,Pape,0%,1.0,1.0
84048574,Jose Kamerom,Desconocido,1.0,1.0
318101,Isabel,100%,1.0,1.0
92994648,Fernando,100%,1.0,1.0
34371900,Javier,100%,1.0,1.0
64338121,Alberto,100%,2.0,2.0
82262913,Prado,100%,3.0,3.0
14626191,Andrea Y Daniel,97%,91.0,91.0
61753406,Juan,46%,15.0,15.0
19460858,Roberto,Desconocido,1.0,1.0
95273679,Giacomo,Desconocido,1.0,1.0
78780938,Delfina,100%,3.0,3.0
9886831,José,60%,6.0,6.0
5291754,Clara,75%,2.0,2.0
64042950,Mar,100%,0.0,0.0
44107283,Gema,100%,2.0,2.0
89296365,Soledad,100%,0.0,0.0
95836067,Juliana,0%,1.0,1.0
11515100,Mónica,60%,1.0,1.0
20609984,Jose,71%,13.0,13.0
97534010,David,Desconocido,1.0,1.0
96269561,Elias,Desconocido,1.0,1.0
2354308,Lluvia,100%,3.0,3.0
50716384,Marc,100%,27.0,27.0
97662648,Fernando,100%,1.0,1.0
18068302,Laura,100%,0.0,0.0
23205522,Juan,100%,1.0,1.0
97803988,Pablo,100%,1.0,1.0
52909083,Pedro,99%,9.0,9.0
70165534,Ana,100%,1.0,1.0
36053006,Becca,Desconocido,3.0,3.0
96155047,Sara,Desconocido,1.0,1.0
94988412,Pepa,70%,1.0,1.0
61670134,Daniel,Desconocido,1.0,1.0
75147810,Pilar,90%,1.0,1.0
96175251,Karin,100%,1.0,1.0
1847346,Francisco,Desconocido,1.0,1.0
96204145,Antonio,100%,5.0,5.0
25143824,Olivier,Desconocido,1.0,1.0
48976425,Carolina,40%,2.0,2.0
98642939,Maria,100%,1.0,1.0
98772913,Edu Y Cris,100%,1.0,1.0
27482347,Stephanie,Desconocido,1.0,1.0
67531310,Villar,Desconocido,1.0,1.0
32420211,Hellen,100%,1.0,1.0
61295887,Alessandra,Desconocido,1.0,1.0
96502620,Es Javier,100%,6.0,6.0
60358230,Sol,100%,9.0,9.0
7644518,Elise,Desconocido,1.0,1.0
2105590,Reyes,100%,28.0,28.0
61695112,María Dolores,100%,2.0,2.0
12917441,Nikohl,100%,1.0,1.0
72451667,Asun,100%,1.0,1.0
96582083,Rebeca,Desconocido,1.0,1.0
44430986,Montse,100%,1.0,1.0
31810101,Tiziana,Desconocido,1.0,1.0
8139292,Marina,Desconocido,1.0,1.0
88936948,Guille,100%,3.0,3.0
51571327,Susana,Desconocido,1.0,1.0
99303058,Patricia,100%,1.0,1.0
99311430,Marta,Desconocido,1.0,1.0
90823673,Maria Jose,100%,2.0,2.0
69094098,Carlos,100%,1.0,1.0
54821067,Sam Y Thoon,100%,1.0,1.0
90673639,Adrian,80%,1.0,1.0
96804915,Gius,100%,22.0,22.0
15456024,Nahuel Rodrigo,100%,10.0,10.0
62948205,David,Desconocido,1.0,1.0
83155660,Daniel,100%,1.0,1.0
34771708,Santiago,90%,1.0,1.0
90823641,Claudia,50%,1.0,1.0
96795800,Madrid Rental Flats,80%,19.0,19.0
31622,Celina,100%,3.0,3.0
801026,David,100%,1.0,1.0
81419019,Mayra,Desconocido,1.0,1.0
28786243,Emilio,100%,106.0,106.0
87501614,Michelle,Desconocido,2.0,2.0
12359504,Claudia,Desconocido,1.0,1.0
67914605,Teresa,73%,1.0,1.0
9885245,My Mad Madrid,98%,52.0,52.0
378073,Alvaro,100%,9.0,9.0
45916312,Epema Negocios,100%,1.0,1.0
99655956,Andrea,Desconocido,1.0,1.0
101364436,Gloria,96%,3.0,3.0
66868893,Casa Mia,100%,1.0,1.0
12230900,Anabela’s Support Team,87%,2.0,2.0
48778417,Rene,Desconocido,1.0,1.0
75395852,Elisa,Desconocido,1.0,1.0
21807514,Fernando,100%,3.0,3.0
6856521,Mauricio,100%,2.0,2.0
98792164,Tomás,Desconocido,1.0,1.0
99899485,Concepción,50%,1.0,1.0
505981,Fernando,100%,3.0,3.0
92410628,Sergio,94%,2.0,2.0
20331608,David,90%,1.0,1.0
99991901,Arizonica Espacios Para Vivir,100%,8.0,8.0
100030664,Olga,100%,1.0,1.0
34904217,Amel,0%,1.0,1.0
2916652,Sebastien,Desconocido,1.0,1.0
101940826,Teresa,Desconocido,1.0,1.0
101946693,Ramon,67%,1.0,1.0
1202660,Miguel Y Sergio,100%,1.0,1.0
101759198,Lucio,100%,3.0,3.0
67924537,Rubén,88%,2.0,2.0
99018982,Juan Y Bea,97%,59.0,59.0
98127324,Grégoire,0%,1.0,1.0
100329321,Reynaldo Antonio,Desconocido,1.0,1.0
95238188,Fernando Javier,Desconocido,1.0,1.0
9571576,Nilce,Desconocido,1.0,1.0
100634083,Marina,100%,2.0,2.0
100664770,Amanda,Desconocido,1.0,1.0
3483733,Marcela,Desconocido,3.0,3.0
8296925,José Antonio,Desconocido,1.0,1.0
7855675,Keegan,Desconocido,1.0,1.0
49189008,Alberto,67%,3.0,3.0
102178224,Ana María,100%,1.0,1.0
42566468,Anita,100%,2.0,2.0
94085556,Ana,100%,6.0,6.0
88114027,Michel,100%,3.0,3.0
100909442,María J.,100%,3.0,3.0
48311054,Ruth,100%,1.0,1.0
102195112,Virginia,100%,1.0,1.0
104672455,José Manuel,Desconocido,3.0,3.0
10818372,Carmen Y Adolfo,100%,1.0,1.0
104821476,David,100%,1.0,1.0
94914522,Jorge,100%,2.0,2.0
102114225,Pilar,Desconocido,1.0,1.0
102342639,Victor,100%,0.0,0.0
5144517,Alvaro Swindontravellers,100%,11.0,11.0
75212526,Diego,100%,1.0,1.0
104894903,Alex,Desconocido,1.0,1.0
104897414,Oscar,Desconocido,2.0,2.0
32701014,Ramón,Desconocido,1.0,1.0
36108886,Laura,Desconocido,1.0,1.0
26949088,Cristina,90%,6.0,6.0
3252197,Mariela,Desconocido,2.0,2.0
104237072,Tony,Desconocido,1.0,1.0
102614390,Mariana,100%,1.0,1.0
8028369,RentaElite,100%,14.0,14.0
105301845,Miguel,Desconocido,1.0,1.0
105344430,Jorge,100%,14.0,14.0
14157543,Maria,100%,1.0,1.0
33958244,Mae,Desconocido,1.0,1.0
93868864,Mariela,Desconocido,1.0,1.0
10868009,Daniele,Desconocido,1.0,1.0
85083264,Isabel,100%,2.0,2.0
82169126,Javi,100%,2.0,2.0
20426538,David,100%,1.0,1.0
24230477,Valdeazores,100%,6.0,6.0
37016632,Jose,100%,1.0,1.0
105415029,Raquel,100%,1.0,1.0
105412806,Florencia,100%,2.0,2.0
7280945,Tobias,100%,4.0,4.0
92009319,Rebecca,Desconocido,1.0,1.0
2245134,Martin,Desconocido,2.0,2.0
103128901,Antonio,100%,1.0,1.0
50648232,Lina,100%,7.0,7.0
48409270,Rafael,Desconocido,1.0,1.0
85612849,Aurora,60%,2.0,2.0
13633294,Natalia,100%,1.0,1.0
103222038,Javier,Desconocido,1.0,1.0
103266528,Begoña,Desconocido,1.0,1.0
26961007,津津,Desconocido,3.0,3.0
103332319,Youssef,Desconocido,1.0,1.0
103336792,Funway Academic Resort,92%,28.0,28.0
105708985,Rafael,98%,26.0,26.0
105797031,Tania,100%,2.0,2.0
103360489,Juan Luis,Desconocido,1.0,1.0
105833157,Jose,100%,2.0,2.0
104152621,Humberto,Desconocido,1.0,1.0
52332915,Sarah,100%,1.0,1.0
105847696,Alicia,100%,1.0,1.0
48707867,Miguel,Desconocido,2.0,2.0
69022392,Vicky Y Carmen,88%,4.0,4.0
97664409,Yulian,Desconocido,1.0,1.0
7944419,Johanna,Desconocido,2.0,2.0
103860984,Javier,100%,1.0,1.0
10005634,Ana,Desconocido,1.0,1.0
14395069,Blanca,100%,5.0,5.0
104082974,Alberto,Desconocido,1.0,1.0
106013121,Juan,Desconocido,1.0,1.0
104127552,Andres,Desconocido,1.0,1.0
104141426,Anyi & Christian,100%,8.0,8.0
71459759,Luis Y Sara,Desconocido,1.0,1.0
2508886,Elstead,93%,2.0,2.0
19513059,Federico De La,Desconocido,1.0,1.0
31402665,Kevin,Desconocido,1.0,1.0
29472701,Julian,80%,1.0,1.0
104222561,Tom & Jack,100%,1.0,1.0
71271556,Tal,Desconocido,1.0,1.0
34590170,Deliang,Desconocido,3.0,3.0
104227989,Josefa,100%,1.0,1.0
97072466,Miyas Inmuebles Y Antigüedades,100%,0.0,0.0
45522310,Pepa,100%,1.0,1.0
41604848,Marta Dalmau,100%,1.0,1.0
53295015,"Guardalia XXI, S.L.",43%,9.0,9.0
22323527,Luke,90%,1.0,1.0
7592820,Marta,Desconocido,1.0,1.0
16010816,Mar,Desconocido,1.0,1.0
106532211,Fernando,100%,1.0,1.0
28442060,Maria,Desconocido,1.0,1.0
79020953,Isabel,100%,3.0,3.0
27027308,Raul,100%,1.0,1.0
104512277,Rebeca,90%,2.0,2.0
86101175,Gerson,100%,2.0,2.0
60115303,Miguel,Desconocido,1.0,1.0
22546005,Clara,Desconocido,1.0,1.0
65220850,Valentina,Desconocido,2.0,2.0
96436426,Tristan,91%,1.0,1.0
3305388,Esteban,100%,3.0,3.0
106691772,Adrián,Desconocido,1.0,1.0
106722925,Valerio,100%,1.0,1.0
77865947,Nacho,Desconocido,1.0,1.0
32887826,Sonia,100%,1.0,1.0
86524177,Jonatan,Desconocido,1.0,1.0
3664479,Francesca,100%,3.0,3.0
2271668,Eduardo,Desconocido,1.0,1.0
6271519,Luz,100%,4.0,4.0
23219011,Henryk,100%,1.0,1.0
107665197,Marisol,100%,1.0,1.0
57011514,Nacho,100%,4.0,4.0
95974436,Primavera,100%,1.0,1.0
107335103,Daniel,100%,121.0,121.0
107112737,Rafael,100%,2.0,2.0
62422731,Jesús,Desconocido,2.0,2.0
88301589,Much,Desconocido,1.0,1.0
107146856,Ana,100%,1.0,1.0
106688999,Karla Y Manuel,100%,1.0,1.0
107270256,Eleonora,Desconocido,1.0,1.0
57001974,The Cosmopolitan,100%,1.0,1.0
52879640,Santiago,100%,2.0,2.0
59187172,Sergio,100%,6.0,6.0
3175924,Angela,Desconocido,1.0,1.0
107292412,Ire Y Javi,Desconocido,1.0,1.0
24258953,David,100%,2.0,2.0
62772067,Cristina,100%,0.0,0.0
107141654,Leeways,100%,91.0,91.0
106491123,Antonio,98%,8.0,8.0
108034257,Lucas Augusto,Desconocido,1.0,1.0
33046024,Igor Y Ion,100%,1.0,1.0
108167619,Tomas,100%,2.0,2.0
6556421,Jc,100%,3.0,3.0
111797968,Wendy,100%,1.0,1.0
38317577,Marcos,100%,1.0,1.0
108232510,Fernando,Desconocido,1.0,1.0
26530864,Almudena,100%,1.0,1.0
108285137,Rubén,Desconocido,1.0,1.0
112053373,Elena,90%,1.0,1.0
15960349,Irene,Desconocido,1.0,1.0
108573127,Virginia,100%,2.0,2.0
112118876,Mario,Desconocido,1.0,1.0
21731634,Heredad Homes,90%,13.0,13.0
107757166,Danu,90%,3.0,3.0
108592636,Tomás,Desconocido,1.0,1.0
97771688,Sebastian,Desconocido,1.0,1.0
72165839,Fabiola,Desconocido,2.0,2.0
11241107,Laura,Desconocido,1.0,1.0
108860717,Sonimar,Desconocido,1.0,1.0
53607174,Raul,100%,1.0,1.0
112373304,Daniel,100%,75.0,75.0
108972672,Li,100%,1.0,1.0
61459850,Bea,100%,2.0,2.0
85187956,Julián,88%,1.0,1.0
68247371,Carmen,100%,2.0,2.0
104887235,José Antonio,100%,1.0,1.0
112036768,Niculae,0%,1.0,1.0
109142681,Marcos,100%,1.0,1.0
109353801,Yon,Desconocido,1.0,1.0
112661737,Elsa,100%,1.0,1.0
29638657,Steve,Desconocido,1.0,1.0
106144242,Isabel,90%,0.0,0.0
108979636,Fabián,100%,1.0,1.0
112858693,Marcos,100%,1.0,1.0
88431017,Guillermo,100%,2.0,2.0
12261126,RentAmigos,Desconocido,3.0,3.0
6260072,Sergio,100%,2.0,2.0
88175409,Eduardo,100%,1.0,1.0
109486551,María,Desconocido,3.0,3.0
109655498,Pedro,Desconocido,1.0,1.0
111301181,Samuel,100%,1.0,1.0
109772930,Sabrina,97%,2.0,2.0
97914995,Hostels MeetingPoint- Madrid,95%,5.0,5.0
40573830,Jose,Desconocido,0.0,0.0
29226090,Sofia,Desconocido,1.0,1.0
113051725,Mercedes,100%,1.0,1.0
23882318,Héctor,Desconocido,1.0,1.0
68843867,Inn Duomo,90%,3.0,3.0
112913580,Jorge Y Juanje,Desconocido,2.0,2.0
5330387,Fernando,100%,2.0,2.0
112287456,Eva,100%,2.0,2.0
74083506,Margarita,91%,2.0,2.0
61040597,Johanna,Desconocido,2.0,2.0
106591951,Luxa Home,100%,29.0,29.0
3838935,Ascen,Desconocido,0.0,0.0
18408910,Jesus,Desconocido,1.0,1.0
104826573,Jose Luis,100%,1.0,1.0
77213873,Loren,100%,3.0,3.0
113708203,Sergio,83%,1.0,1.0
44739867,Daniel,Desconocido,1.0,1.0
113826816,David Y Amanda,100%,1.0,1.0
