id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
398450,261,28,2,4.68,4.75,4.65,4.87,4.92,4.91,4.69,2.12
103541,221,30,1,4.55,4.67,4.7,4.71,4.78,4.75,4.57,1.66
114854,123,9,0,4.57,4.55,4.6,4.84,4.85,4.83,4.52,0.95
402588,168,27,4,4.52,4.67,4.67,4.73,4.61,4.9,4.56,1.5
120293,241,44,6,4.76,4.87,4.82,4.9,4.89,4.97,4.73,1.83
404569,61,12,2,4.33,4.34,4.51,4.64,4.57,4.79,4.11,0.69
123864,585,48,6,4.64,4.74,4.78,4.79,4.85,4.87,4.64,4.39
406341,143,18,0,4.95,4.97,4.88,4.99,4.98,4.94,4.89,1.16
132428,121,17,5,4.86,4.93,4.85,4.9,4.95,5.0,4.93,1.98
410699,153,0,0,4.85,4.91,4.95,4.89,4.93,4.9,4.7,1.24
414763,51,15,0,4.53,4.71,4.41,4.82,4.71,5.0,4.3,0.43
136058,88,16,5,4.93,4.95,4.95,4.98,4.98,4.72,4.92,0.66
150123,26,2,0,4.96,4.96,5.0,4.72,4.84,4.84,4.84,0.35
415967,152,0,0,4.64,4.7,4.79,4.89,4.89,4.25,4.59,1.23
420039,688,41,1,4.22,4.4,4.4,4.75,4.71,4.79,4.28,5.64
153798,8,2,0,4.88,4.63,5.0,4.38,4.75,4.88,4.88,0.22
427407,11,4,1,4.67,4.44,4.89,4.89,4.89,4.89,4.56,0.09
163429,8,0,0,4.75,5.0,4.57,5.0,4.86,5.0,4.71,0.06
429306,196,15,2,4.8,4.84,4.91,4.86,4.91,4.74,4.73,1.62
167183,35,12,1,4.91,4.94,4.94,4.97,4.94,4.91,4.94,0.29
170750,190,0,0,4.48,4.58,4.29,4.84,4.77,4.89,4.59,1.47
429604,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.02
177523,22,9,0,4.62,4.68,4.68,4.77,4.82,4.91,4.5,0.17
196197,323,32,4,4.7,4.73,4.79,4.8,4.86,4.87,4.62,2.47
434107,3,0,0,4.0,4.0,4.33,4.33,4.0,3.67,4.33,0.03
199201,149,0,0,4.87,4.85,4.9,4.99,4.99,4.99,4.8,1.14
439715,14,0,0,4.92,4.86,4.93,4.93,4.93,4.93,4.64,0.11
449218,315,27,3,4.84,4.86,4.97,4.91,4.93,4.93,4.84,2.58
200828,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204570,102,2,0,4.85,4.85,4.84,4.94,4.91,4.97,4.85,0.78
451174,12,8,0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,0.24
456165,7,0,0,5.0,5.0,5.0,5.0,5.0,4.86,5.0,0.12
459303,45,21,3,4.51,4.53,4.69,4.76,4.73,4.91,4.49,0.49
205199,295,23,0,4.93,4.97,4.97,4.95,4.94,4.93,4.91,2.26
459362,68,23,5,4.53,4.49,4.56,4.61,4.72,4.9,4.33,0.72
208504,8,0,0,4.86,5.0,5.0,4.75,5.0,4.75,5.0,0.06
460898,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209373,38,1,0,4.92,4.92,4.84,4.97,4.97,4.92,4.89,0.3
462072,111,48,3,4.93,4.95,4.95,4.98,4.96,4.91,4.87,0.91
211444,145,23,5,4.94,4.97,4.99,4.99,4.94,4.76,4.92,1.12
217674,246,33,2,4.82,4.81,4.75,4.87,4.87,4.97,4.7,1.91
463246,18,5,0,4.76,4.65,4.94,4.94,4.88,4.94,4.82,0.22
219303,219,34,3,4.43,4.58,4.49,4.68,4.66,4.86,4.46,1.69
468202,277,6,1,4.6,4.78,4.78,4.71,4.73,4.91,4.57,2.27
469231,54,5,0,4.53,4.71,4.75,4.65,4.76,4.96,4.49,0.57
225462,166,19,3,4.66,4.55,4.56,4.75,4.88,4.93,4.59,1.31
225489,31,0,0,4.72,4.9,4.86,5.0,4.93,4.83,4.83,0.26
229664,509,16,0,4.29,4.48,4.2,4.52,4.62,4.47,4.37,3.92
470132,40,2,0,4.72,4.68,4.71,4.89,4.95,4.53,4.63,0.33
471198,48,6,0,4.17,4.23,4.23,4.56,4.56,4.83,4.25,0.52
471328,154,9,1,4.53,4.55,4.59,4.75,4.7,4.85,4.53,1.31
231861,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250858,5,0,0,5.0,3.5,4.0,4.5,5.0,3.5,4.5,0.04
473112,59,2,1,4.6,4.36,4.59,4.9,4.91,4.79,4.6,0.49
256004,147,1,0,4.57,4.58,4.68,4.82,4.8,4.97,4.5,1.18
479718,17,3,0,4.4,4.0,4.25,4.88,4.94,4.38,4.56,0.14
482122,15,7,0,4.33,4.53,4.27,4.87,4.8,4.93,4.14,0.16
260656,37,1,0,4.46,4.74,4.12,4.91,4.85,4.47,4.5,0.3
491070,14,3,1,4.5,4.67,4.54,4.62,4.85,4.69,4.38,0.11
260951,136,0,0,4.69,4.77,4.88,4.88,4.83,4.24,4.72,1.1
261878,524,38,1,4.9,4.91,4.73,4.98,4.98,4.96,4.8,4.08
263748,118,6,2,4.74,4.81,4.95,4.9,4.9,4.33,4.75,0.98
497706,220,8,0,4.72,4.81,4.76,4.84,4.9,4.79,4.73,1.85
499911,180,19,2,4.89,4.89,4.89,4.97,4.98,4.88,4.82,1.57
502918,109,23,5,4.82,4.82,4.91,4.91,4.94,4.95,4.81,1.47
268275,60,3,1,4.71,4.83,4.87,4.83,4.83,4.78,4.7,0.48
506956,460,45,4,4.9,4.93,4.94,4.96,4.96,4.68,4.88,5.97
272279,167,3,2,4.73,4.87,4.78,4.87,4.93,4.71,4.75,1.32
280733,42,10,0,4.81,4.88,4.79,4.83,4.86,4.79,4.69,0.39
507614,23,0,0,4.9,4.87,4.91,4.91,5.0,4.96,4.78,0.19
281224,126,17,1,4.5,4.69,4.79,4.56,4.74,4.95,4.52,1.81
510973,9,5,2,5.0,4.89,5.0,4.89,4.78,5.0,4.89,0.14
514917,27,0,0,4.79,4.73,4.58,4.88,4.96,4.5,4.88,0.23
287660,11,0,0,5.0,4.8,4.9,4.9,5.0,4.7,4.9,0.09
289555,174,6,0,4.49,4.53,4.45,4.7,4.67,4.83,4.59,1.63
515008,27,4,0,4.8,4.77,4.58,4.88,4.96,4.42,4.81,0.23
518208,19,1,0,4.82,4.78,4.83,4.83,4.83,4.22,4.67,0.17
294520,34,9,2,4.48,4.82,4.21,4.94,4.94,5.0,4.15,0.38
518511,8,0,0,4.25,4.75,4.13,4.88,4.75,4.63,4.5,0.08
521329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294529,74,19,2,4.56,4.63,4.42,4.85,4.78,4.9,4.61,0.59
521367,137,16,2,4.74,4.86,4.77,4.85,4.93,4.93,4.64,1.15
297017,69,7,0,4.25,4.34,4.44,4.54,4.49,4.9,4.15,0.88
522563,97,6,1,4.66,4.75,4.52,4.8,4.83,4.96,4.63,1.03
310333,133,24,2,4.63,4.77,4.76,4.85,4.89,4.83,4.58,1.12
560941,28,4,0,4.61,4.5,4.82,4.71,4.71,5.0,4.64,0.27
524003,427,48,7,4.91,4.94,4.95,4.91,4.96,4.98,4.92,3.62
526162,1,0,0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,0.01
526513,612,92,8,4.74,4.69,4.86,4.82,4.81,4.97,4.72,5.04
531677,558,34,4,4.9,4.91,4.96,4.94,4.97,4.94,4.88,4.72
536574,3,0,0,3.0,3.0,3.0,2.5,4.0,3.0,3.0,0.03
537234,24,5,0,4.83,4.75,4.46,4.88,4.92,4.75,4.54,0.2
565152,188,13,0,4.3,4.45,4.47,4.68,4.66,4.64,4.36,1.95
540937,272,17,2,4.48,4.43,4.66,4.81,4.82,4.67,4.42,2.25
566241,31,1,0,4.85,4.82,4.89,4.96,4.93,4.93,4.86,0.26
541406,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568190,195,0,0,4.88,4.91,4.98,4.95,4.95,4.57,4.87,1.69
544736,56,18,2,4.8,4.86,4.89,4.91,4.96,4.76,4.75,0.51
545174,4,0,0,3.0,3.5,2.0,3.25,3.75,4.0,3.5,0.04
570158,38,4,0,4.61,4.76,4.51,4.54,4.62,4.78,4.57,0.32
548995,156,8,1,4.93,4.94,4.86,4.98,4.95,4.95,4.85,1.33
572048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552183,298,37,2,4.84,4.91,4.96,4.93,4.9,4.97,4.86,2.47
576487,467,65,13,4.7,4.81,4.8,4.82,4.88,4.73,4.63,3.97
751527,60,1,0,4.98,4.97,4.95,4.95,5.0,4.88,4.93,0.54
578731,340,2,0,4.7,4.67,4.59,4.82,4.86,4.87,4.69,2.83
751530,467,30,5,4.86,4.85,4.93,4.93,4.95,4.97,4.85,4.0
752424,115,1,0,4.5,4.53,4.66,4.76,4.72,4.76,4.63,0.99
588382,5,0,0,4.5,4.75,4.5,4.75,4.75,4.75,4.5,0.05
588518,63,7,1,4.94,4.95,4.86,4.94,4.98,4.98,4.75,0.67
752515,209,0,0,4.72,4.81,4.81,4.8,4.87,4.7,4.76,1.8
590710,62,6,1,4.82,4.92,4.98,4.98,4.95,4.52,4.82,0.52
752883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754678,289,29,0,4.8,4.9,4.76,4.95,4.91,4.97,4.77,2.53
595055,19,0,0,4.74,4.84,4.53,4.84,4.84,4.79,4.58,0.16
755587,420,32,7,4.89,4.88,4.94,4.96,4.98,4.96,4.89,3.63
598771,83,5,0,4.84,4.84,4.88,4.88,4.91,4.87,4.8,0.77
756707,181,7,3,4.84,4.84,4.89,4.98,4.97,4.92,4.82,1.56
758670,21,4,1,4.7,4.8,4.6,4.8,4.85,4.5,4.65,0.24
760482,96,4,0,4.77,4.63,4.85,4.88,4.89,4.66,4.7,0.83
599134,7,0,0,4.57,4.14,5.0,5.0,5.0,5.0,4.71,0.06
761098,63,34,4,4.45,4.66,4.63,4.66,4.21,4.34,4.44,0.82
761159,458,40,6,4.91,4.94,4.95,4.98,4.97,4.98,4.91,3.92
599885,182,32,2,4.72,4.84,4.79,4.88,4.68,4.85,4.82,1.52
763214,111,20,3,4.74,4.82,4.79,4.95,4.87,4.85,4.71,1.08
604150,2,0,0,4.5,5.0,4.5,5.0,4.5,4.5,4.5,0.02
766160,372,16,1,4.4,4.61,4.61,4.65,4.55,4.88,4.5,3.53
768311,195,42,5,4.79,4.88,4.85,4.94,4.9,4.95,4.71,1.7
604632,49,8,1,4.27,4.53,4.47,4.65,4.67,4.41,4.22,0.57
772646,197,33,3,4.7,4.75,4.76,4.73,4.76,4.94,4.66,1.75
777913,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
605339,203,25,0,4.85,4.93,4.9,4.96,4.98,4.59,4.86,1.71
607548,3,0,0,0.0,2.0,1.0,5.0,5.0,2.0,2.0,0.03
779960,194,31,2,4.82,4.94,4.94,4.89,4.97,4.78,4.8,1.96
780397,22,0,0,4.18,4.52,4.32,4.68,4.86,4.41,4.32,0.2
608742,523,58,9,4.75,4.77,4.95,4.89,4.93,4.96,4.76,4.37
780684,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0
610675,7,0,0,5.0,5.0,4.71,5.0,5.0,5.0,5.0,0.06
780743,9,9,4,4.11,4.56,4.0,4.33,4.0,5.0,4.11,2.09
616027,74,0,0,4.84,4.82,4.94,4.94,4.97,4.75,4.79,0.63
781012,37,5,3,4.89,4.92,4.7,5.0,5.0,4.95,4.78,0.38
618576,334,32,4,4.82,4.88,4.97,4.87,4.93,4.94,4.79,2.82
625566,25,0,0,4.64,4.58,4.75,4.79,4.87,4.63,4.67,0.23
628394,69,4,0,4.68,4.62,4.67,4.74,4.84,4.91,4.55,0.58
783647,23,3,0,4.91,4.91,4.87,4.96,4.91,4.65,4.91,0.3
793618,362,32,3,4.78,4.78,4.87,4.85,4.86,4.92,4.73,3.21
631737,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
793622,41,0,0,4.68,4.83,4.75,4.93,4.85,4.93,4.78,0.35
795877,52,0,0,4.09,4.34,4.0,4.72,4.57,4.93,4.17,0.46
643471,56,3,0,4.56,4.71,4.5,4.73,4.69,4.83,4.44,0.53
797030,256,20,2,4.77,4.82,4.65,4.68,4.72,4.54,4.79,2.22
644656,3,1,0,5.0,5.0,4.0,5.0,5.0,4.67,4.33,0.09
804681,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.02
814586,183,35,4,4.61,4.67,4.66,4.76,4.84,4.87,4.59,1.61
655514,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814647,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659887,5,0,0,4.5,4.25,5.0,5.0,4.75,5.0,4.75,0.07
663761,4,0,0,4.5,4.75,4.5,4.75,4.75,4.75,4.75,0.05
668753,82,0,0,4.85,4.83,4.86,4.89,4.81,4.85,4.76,0.77
814731,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676566,116,26,3,4.8,4.9,4.91,4.94,4.96,4.77,4.77,1.01
814870,78,45,0,4.77,4.84,4.53,4.95,4.92,4.92,4.74,0.69
683208,54,0,0,4.83,4.74,4.89,4.91,4.77,4.92,4.66,0.47
683969,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
815818,264,9,5,4.87,4.91,4.87,4.92,4.95,4.93,4.82,2.3
684564,149,12,3,4.7,4.76,4.89,4.84,4.9,4.97,4.61,1.41
685152,103,26,0,4.3,4.39,4.29,4.6,4.5,4.62,4.35,1.36
817184,256,11,5,4.45,4.58,4.73,4.75,4.82,4.85,4.45,2.26
817848,223,8,1,4.87,4.95,4.97,4.96,4.94,4.89,4.89,1.94
688795,151,22,3,4.73,4.68,4.73,4.84,4.86,4.93,4.6,1.31
819738,60,0,0,4.82,4.82,4.92,4.9,4.9,4.95,4.7,0.52
689099,15,0,0,4.64,4.93,4.73,4.87,4.93,4.53,4.67,0.13
821860,416,30,3,4.88,4.88,4.89,4.91,4.92,4.88,4.86,3.96
823321,51,0,0,4.86,4.84,4.94,4.96,4.92,4.96,4.8,0.45
691344,96,23,4,4.8,4.85,4.91,4.86,4.9,4.74,4.78,0.82
832102,9,0,0,4.57,4.71,4.57,4.86,4.86,4.86,4.57,0.1
833871,195,12,4,4.53,4.55,4.71,4.82,4.76,4.82,4.49,1.7
692358,224,45,4,4.67,4.8,4.71,4.8,4.78,4.58,4.69,1.92
694867,200,35,1,4.7,4.82,4.85,4.85,4.86,4.52,4.71,2.14
834562,203,19,3,4.9,4.9,4.92,4.97,4.99,4.8,4.87,1.83
695909,215,0,0,4.63,4.75,4.64,4.68,4.88,4.84,4.7,2.66
697858,47,0,0,4.87,4.91,4.89,4.98,5.0,4.68,4.74,1.09
704155,284,36,5,4.7,4.71,4.69,4.86,4.86,4.9,4.67,2.43
834675,141,18,4,4.75,4.83,4.93,4.92,4.81,4.61,4.69,1.36
708275,6,1,0,3.25,4.6,4.2,4.6,4.2,3.6,3.8,0.05
709208,595,42,5,4.83,4.87,4.87,4.92,4.89,4.97,4.84,5.06
835333,260,12,0,4.51,4.61,4.6,4.69,4.72,4.93,4.55,2.28
838698,558,39,18,4.65,4.81,4.58,4.88,4.87,4.84,4.71,4.99
838712,216,0,0,4.66,4.78,4.5,4.87,4.9,4.85,4.7,1.88
840561,6,0,0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0.05
710156,195,18,0,4.86,4.94,4.89,4.94,4.97,4.81,4.8,1.66
716232,25,0,0,4.76,4.76,4.72,4.96,4.96,4.76,4.64,0.24
842078,33,2,1,4.6,4.59,4.59,4.69,4.84,4.78,4.53,0.29
844856,56,14,0,4.64,4.71,4.71,4.8,4.89,4.95,4.6,0.79
716292,81,4,0,4.62,4.61,4.46,4.75,4.8,4.86,4.73,0.8
846558,570,11,3,4.7,4.83,4.84,4.83,4.8,4.91,4.74,5.01
847273,106,26,2,4.83,4.89,4.88,4.9,4.88,4.63,4.83,0.95
717313,177,14,3,4.88,4.95,4.9,4.96,4.93,4.91,4.82,1.5
851311,34,0,0,4.82,4.76,4.74,4.94,4.97,4.97,4.74,0.42
721057,702,77,4,4.75,4.82,4.8,4.87,4.95,4.75,4.79,5.97
853804,51,1,0,4.86,4.88,4.84,4.94,4.88,4.82,4.74,0.54
862462,288,0,0,4.74,4.79,4.8,4.89,4.94,4.89,4.7,2.59
862752,125,0,0,4.96,4.97,4.99,4.95,4.98,4.88,4.93,1.24
864488,361,41,9,4.65,4.63,4.69,4.85,4.9,4.76,4.6,3.14
867629,36,1,0,4.63,4.77,4.83,4.83,4.8,4.89,4.54,0.46
721377,36,6,0,4.86,4.86,4.89,4.83,4.89,4.78,4.69,0.31
869674,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
871387,210,22,1,4.71,4.74,4.78,4.83,4.84,4.88,4.67,1.97
723088,173,14,3,4.75,4.84,4.73,4.88,4.92,4.89,4.68,1.48
874029,80,0,0,4.98,5.0,4.96,4.98,4.98,4.76,4.96,0.8
874641,18,1,0,4.28,4.5,4.56,4.83,4.83,4.56,4.33,0.17
883527,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.02
724700,39,7,2,4.46,4.74,4.64,4.54,4.64,4.49,4.54,0.44
727588,26,3,0,4.23,4.42,4.12,4.77,4.73,4.0,4.12,0.31
884856,5,0,0,3.8,4.4,3.0,4.0,4.0,4.6,3.8,0.05
886019,53,0,0,4.82,4.83,4.75,4.85,4.84,4.67,4.79,0.48
728978,187,12,3,4.74,4.88,4.8,4.83,4.83,4.72,4.78,1.6
888289,370,47,4,4.86,4.83,4.93,4.94,4.95,4.85,4.73,3.31
730347,177,18,3,4.8,4.86,4.81,4.93,4.94,4.95,4.78,1.59
730502,35,10,2,4.74,4.8,4.91,4.94,4.97,5.0,4.71,0.39
891946,6,0,0,4.67,4.67,4.67,5.0,5.0,5.0,5.0,0.05
733365,66,16,0,4.91,4.95,4.98,5.0,4.97,4.91,4.89,0.67
892453,10,0,0,4.67,4.9,4.5,5.0,4.7,4.3,4.4,0.09
734053,5,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
893195,10,6,0,4.9,4.8,4.9,4.9,5.0,4.9,4.6,0.18
738837,147,10,1,4.48,4.6,4.6,4.61,4.71,4.48,4.43,1.4
745664,404,9,0,4.77,4.78,4.62,4.95,4.93,4.86,4.82,4.15
747873,288,24,1,4.91,4.94,4.93,4.93,4.95,4.92,4.88,2.46
896209,70,19,3,4.65,4.76,4.84,4.82,4.9,4.62,4.65,0.62
901897,103,7,2,4.89,4.94,4.96,4.98,4.97,4.99,4.8,1.04
903707,77,2,1,4.39,4.61,4.51,4.82,4.75,4.66,4.59,0.68
748854,164,15,1,4.64,4.62,4.69,4.8,4.68,4.66,4.64,1.44
749957,20,7,1,5.0,4.95,4.9,4.95,4.95,4.9,4.95,0.18
991697,93,0,0,4.75,4.75,4.7,4.88,4.87,4.83,4.77,0.85
904741,367,43,3,4.62,4.73,4.74,4.81,4.78,4.9,4.59,3.27
904769,391,58,5,4.67,4.81,4.76,4.81,4.78,4.93,4.71,3.54
1001254,13,0,0,4.55,4.55,4.91,4.91,4.55,4.91,4.73,0.12
904775,339,39,3,4.61,4.73,4.72,4.8,4.77,4.93,4.63,3.07
1003602,396,8,1,4.39,4.54,4.23,4.58,4.61,4.75,4.43,3.54
1007532,376,51,5,4.24,4.28,4.55,4.57,4.6,4.78,4.3,3.37
907386,166,6,0,4.97,4.99,4.99,4.99,4.99,4.96,4.96,1.48
1011033,76,10,2,4.81,4.84,4.83,4.86,4.96,4.93,4.71,0.88
1026242,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037715,43,0,0,4.7,4.93,4.98,4.86,4.98,4.91,4.86,0.46
1038867,400,0,0,4.51,4.59,4.59,4.81,4.81,4.95,4.62,3.58
912617,1,0,0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,0.03
913536,13,0,0,4.85,4.9,4.9,5.0,4.91,5.0,5.0,0.15
1039454,10,1,1,4.43,4.71,4.43,4.86,4.57,4.86,4.29,0.09
914057,48,18,4,4.89,4.87,4.91,4.85,4.93,4.72,4.89,0.56
1044902,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922397,73,0,0,4.64,4.77,4.54,4.89,4.88,4.93,4.71,0.66
1050948,142,14,0,4.76,4.83,4.86,4.87,4.85,4.9,4.69,1.29
923140,149,21,1,4.93,4.97,4.93,4.98,4.99,4.92,4.89,1.4
923645,13,1,0,4.75,4.67,4.92,4.75,4.83,5.0,4.83,0.12
925250,482,38,9,4.69,4.75,4.64,4.83,4.86,4.92,4.67,4.34
925339,156,9,1,4.66,4.66,4.91,4.89,4.92,4.91,4.54,1.39
1052457,69,7,4,4.77,4.82,4.81,4.88,4.92,4.76,4.58,0.67
1053180,224,41,2,4.87,4.91,4.88,4.89,4.89,4.78,4.9,2.05
926653,465,40,1,4.77,4.87,4.86,4.89,4.92,4.91,4.74,4.11
1053662,14,1,0,5.0,4.92,5.0,5.0,5.0,5.0,5.0,0.13
933326,95,11,0,4.66,4.68,4.76,4.87,4.9,4.74,4.65,0.85
938410,19,4,0,4.79,4.95,4.84,4.67,4.63,5.0,4.78,0.18
1055724,23,9,3,4.87,4.87,4.96,4.96,4.87,4.91,4.83,0.44
940649,95,0,0,4.84,4.94,4.83,4.93,4.91,4.77,4.86,0.85
948141,264,0,0,4.6,4.75,4.55,4.71,4.77,4.89,4.54,2.43
1057560,197,26,3,4.56,4.68,4.75,4.81,4.81,4.94,4.67,1.79
1059084,8,0,0,4.71,4.57,5.0,4.71,4.86,4.86,4.71,0.08
948963,211,0,0,4.76,4.77,4.75,4.93,4.95,4.49,4.75,1.89
958020,284,0,0,4.83,4.94,4.8,4.91,4.94,4.87,4.8,2.54
1065075,3,0,0,4.67,4.67,4.67,5.0,4.67,5.0,5.0,0.03
1065714,508,40,2,4.21,4.35,4.58,4.56,4.64,4.81,4.35,4.57
961181,12,7,1,4.64,5.0,4.82,4.6,4.8,4.8,4.3,0.18
1065918,478,45,4,4.18,4.4,4.51,4.55,4.68,4.79,4.26,4.35
1067941,41,0,0,4.44,4.49,4.54,4.69,4.67,4.61,4.34,0.4
970890,23,7,0,4.86,4.95,4.95,4.86,4.91,4.91,4.86,0.27
1069174,213,0,0,4.57,4.43,4.58,4.76,4.85,4.96,4.5,1.93
977261,12,2,0,4.67,4.83,4.25,5.0,4.92,5.0,4.75,0.11
979312,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
1075749,75,0,0,4.53,4.7,4.56,4.82,4.83,4.87,4.7,0.68
981016,32,17,2,4.59,4.69,4.81,4.55,4.56,5.0,4.71,0.29
981368,5,4,0,4.8,4.8,5.0,5.0,5.0,5.0,4.4,0.08
981369,38,13,0,4.54,4.59,4.7,4.57,4.64,4.68,4.57,0.34
982997,39,8,3,4.54,4.68,4.71,4.82,4.76,4.84,4.61,0.45
1079119,18,0,0,4.67,4.78,4.78,4.89,4.89,4.78,4.61,0.16
983019,35,10,1,4.86,4.8,4.74,4.89,4.89,4.6,4.83,0.32
1079722,155,8,4,4.79,4.76,4.93,4.95,4.97,4.96,4.76,1.4
1082218,222,4,0,4.86,4.91,4.83,4.94,4.98,4.96,4.78,2.02
983410,436,46,6,4.64,4.74,4.55,4.87,4.89,4.89,4.57,3.9
989063,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227155,84,3,0,4.82,4.88,4.71,4.96,4.93,4.95,4.79,0.83
1082942,33,19,2,4.94,4.97,4.94,4.94,5.0,4.91,4.88,0.41
1228138,23,0,0,4.14,4.33,3.9,4.38,4.52,4.62,4.43,0.21
1085217,31,1,0,4.86,4.81,4.9,4.84,4.97,4.9,4.81,0.28
