id,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365
643471,0.99,5,15,5,5,15,15,5.0,15.0,t,0,0,0,0
749957,0.99,15,360,15,15,360,360,15.0,360.0,t,8,8,8,202
750257,0.99,5,90,5,5,90,90,5.0,90.0,f,0,0,0,0
751527,0.99,5,366,5,5,366,366,5.0,366.0,t,14,23,42,269
644656,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,5,280
655514,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,11,27,57,332
751530,0.99,3,260,3,3,1125,1125,3.0,1125.0,t,5,10,15,249
661255,0.99,2,8,2,2,8,8,2.0,8.0,t,3,16,28,280
752424,0.99,2,7,2,2,7,7,2.0,7.0,t,29,59,89,90
663761,0.99,1,6,1,1,6,6,1.0,6.0,t,0,0,0,0
752515,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0
668753,0.99,4,30,4,4,30,30,4.0,30.0,t,0,0,6,281
752883,0.99,200,365,200,200,365,365,200.0,365.0,t,23,53,83,358
754678,0.99,3,180,3,3,1125,1125,3.0,1125.0,t,3,8,22,224
676566,0.99,3,90,3,3,1125,1125,3.0,1125.0,t,15,30,44,44
755587,0.99,3,365,3,3,1125,1125,3.0,1125.0,t,2,3,12,209
758670,0.99,2,1125,2,3,1125,1125,2.3,1125.0,t,0,21,51,326
683208,0.99,365,365,365,365,1125,1125,365.0,1125.0,t,0,0,0,0
760482,0.99,3,364,1,3,181,181,2.0,181.0,t,0,0,0,0
683969,0.99,1,1125,1,1,1125,1125,1.0,1125.0,f,0,0,0,0
761098,0.99,1,365,1,1,365,365,1.0,365.0,t,27,53,78,349
761159,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,4,5,12,211
684564,0.99,3,30,3,3,30,30,3.0,30.0,t,29,59,89,114
763214,0.99,3,60,3,3,1125,1125,3.0,1125.0,t,2,12,42,311
685152,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,9,17,43,277
766160,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,6,9,32,288
688795,0.99,3,300,2,4,300,300,3.0,300.0,t,15,32,62,337
689099,0.99,1,1125,1,1,1125,1125,1.0,1125.0,f,0,0,0,0
768311,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,3,16,45,317
772646,0.99,1,30,1,3,30,30,2.6,30.0,t,6,35,59,59
780397,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,1
780684,0.99,2,1120,2,2,1120,1120,2.0,1120.0,t,30,60,90,365
780743,0.99,2,1124,2,2,1124,1124,2.0,1124.0,t,30,60,90,365
692358,0.99,31,45,3,31,1125,1125,28.9,1125.0,t,7,20,25,25
783647,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,189
694867,0.99,3,90,3,3,1125,1125,3.0,1125.0,t,9,21,51,51
923140,0.99,5,90,3,5,90,90,5.0,90.0,t,10,28,58,58
793618,0.99,1,1125,3,3,1125,1125,3.0,1125.0,t,2,4,31,279
793622,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,2,2,2,221
923645,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,244
797030,0.99,4,31,3,4,31,31,4.0,31.0,t,4,13,13,120
925250,0.99,1,1125,1,3,1125,1125,1.1,1125.0,t,5,15,37,312
804681,0.99,60,61,60,60,61,61,60.0,61.0,t,29,59,89,364
925339,0.99,1,365,1,2,365,365,1.4,365.0,t,0,0,0,67
814586,0.99,1,1125,1,5,1125,1125,4.7,1125.0,t,7,29,52,327
926653,0.99,1,365,1,5,999,999,4.3,999.0,t,1,15,45,320
814647,0.99,90,1125,90,90,1125,1125,90.0,1125.0,f,0,0,0,0
933326,0.99,1,20,1,1,20,20,1.0,20.0,t,0,0,0,0
814731,0.99,360,1125,360,360,1125,1125,360.0,1125.0,t,19,49,79,354
938410,0.99,5,1125,7,7,1125,1125,7.0,1125.0,t,5,5,32,297
814870,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,1,6,11
940649,0.99,5,365,5,5,365,365,5.0,365.0,t,0,0,0,0
815818,0.99,4,60,1,6,60,99,1.7,86.4,t,13,28,28,28
817184,0.99,2,366,2,2,366,366,2.0,366.0,t,5,20,49,322
948141,0.99,1,1125,1,18,1125,1125,13.2,1125.0,t,4,7,32,307
817848,0.99,7,90,7,7,1125,1125,7.0,1125.0,t,0,4,25,97
948963,0.99,2,6,2,2,6,6,2.0,6.0,t,0,0,0,0
819738,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,10,24,50,136
958020,0.99,7,60,7,7,60,60,7.0,60.0,t,17,28,43,310
821860,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,5,5,6,192
833871,0.99,2,360,1,2,360,360,2.0,360.0,t,9,17,47,322
979312,0.99,1,4,1,1,4,4,1.0,4.0,t,0,0,0,0
834562,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,4,11,11,15
981016,0.99,1,365,1,4,365,1125,1.7,710.9,t,19,47,71,76
983019,0.99,4,90,4,4,1125,1125,4.0,1125.0,t,0,0,1,239
834675,0.99,2,6,2,2,6,6,2.0,6.0,t,29,59,89,89
835333,0.99,1,1125,1,1,798,1125,1.0,995.0,t,3,8,17,266
983410,0.99,1,1125,1,7,1125,1125,6.5,1125.0,t,7,26,50,318
989063,0.99,300,365,300,300,365,365,300.0,365.0,f,0,0,0,0
1003602,0.99,10,1125,1,10,1125,1125,10.0,1125.0,t,13,33,63,338
838698,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,1,189
1037715,0.99,100,365,100,100,365,365,100.0,365.0,t,30,60,90,90
838712,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,158
840561,0.99,2,80,2,2,80,80,2.0,80.0,t,0,0,0,0
842078,0.99,90,300,90,90,300,300,90.0,300.0,t,0,0,4,279
1039454,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,244
1044902,0.99,2,1125,2,2,1125,1125,2.0,1125.0,f,0,0,0,0
844856,0.99,3,365,2,3,1125,1125,3.0,1125.0,t,8,38,68,153
1053180,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,10,15,38,297
846558,0.99,21,65,4,21,1125,1125,20.9,1125.0,t,9,33,33,33
847273,0.99,3,365,3,3,365,365,3.0,365.0,t,6,12,42,42
848480,0.99,1,1125,1,1,798,1125,1.0,1083.7,t,1,6,12,234
1053662,0.99,1,60,1,1,60,60,1.0,60.0,t,1,9,28,29
853804,0.99,7,1000,7,7,1000,1000,7.0,1000.0,t,5,26,26,113
1055724,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,4,5,10
1057560,0.99,3,120,3,3,120,120,3.0,120.0,t,6,7,13,229
862462,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,2,7,22,283
1059084,0.99,3,365,3,3,365,365,3.0,365.0,t,6,16,45,285
862752,0.99,2,6,2,2,6,6,2.0,6.0,t,1,1,1,216
1065075,0.99,300,300,300,300,300,300,300.0,300.0,t,23,53,83,358
1067941,0.99,1,27,1,1,27,27,1.0,27.0,t,29,54,83,173
864488,0.99,2,180,2,2,180,180,2.0,180.0,t,2,4,7,169
869674,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,250
871387,0.99,3,30,1,5,1125,1125,3.4,1125.0,t,4,16,46,46
1069174,0.99,2,90,2,2,90,90,2.0,90.0,t,18,48,78,241
1079119,0.99,3,1125,1,3,1125,1125,3.0,1125.0,t,4,28,58,238
874029,0.99,2,60,2,2,60,60,2.0,60.0,t,19,49,79,349
1082942,0.99,4,330,4,4,1125,1125,4.0,1125.0,t,0,1,2,200
874273,0.99,2,7,2,2,1125,1125,2.0,1125.0,t,13,27,51,317
874842,0.99,5,30,5,5,30,30,5.0,30.0,t,0,0,0,46
1085217,0.99,60,1125,60,60,1125,1125,60.0,1125.0,t,29,59,89,364
886019,0.99,4,100,4,4,100,100,4.0,100.0,t,0,0,0,0
1085898,0.99,3,180,3,3,180,180,3.0,180.0,t,6,16,23,81
888289,0.99,3,1125,2,3,1125,1125,3.0,1125.0,t,1,2,2,2
1086060,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,4,9,34,43
891946,0.99,2,21,2,2,21,21,2.0,21.0,t,0,0,0,0
1086124,0.99,5,180,5,5,180,180,5.0,180.0,t,8,25,55,114
892453,0.99,3,20,3,3,20,20,3.0,20.0,t,0,0,0,0
1087049,0.99,3,180,3,3,180,180,3.0,180.0,t,6,16,22,78
893195,0.99,30,330,30,30,330,330,30.0,330.0,t,0,6,36,311
1092467,0.99,2,1125,1,2,798,1125,1.9,1107.0,t,5,6,32,88
896209,0.99,2,30,2,2,1125,1125,2.0,1125.0,t,3,9,22,28
1092967,0.99,31,180,31,31,180,180,31.0,180.0,t,11,41,71,158
1106495,0.99,29,365,29,29,365,365,29.0,365.0,t,6,36,66,156
903707,0.99,6,200,6,6,200,200,6.0,200.0,t,7,7,7,257
1112289,0.99,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,13,14
904741,0.99,2,200,2,2,1125,1125,2.0,1125.0,t,0,3,4,211
1113817,0.99,5,365,4,5,1125,1125,4.1,1125.0,t,2,15,25,294
904769,0.99,2,300,2,2,1125,1125,2.0,1125.0,t,2,5,7,264
1121429,0.99,4,1125,3,4,1125,1125,4.0,1125.0,t,5,5,5,5
904775,0.99,2,65,2,2,1125,1125,2.0,1125.0,t,4,9,10,247
907386,0.99,4,365,3,4,365,365,4.0,365.0,t,1,4,14,22
1126038,0.99,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,0
1130775,0.99,150,1125,150,150,1125,1125,150.0,1125.0,t,0,0,0,61
912617,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,30,60,90,365
1130788,0.99,160,1125,160,160,1125,1125,160.0,1125.0,t,0,0,0,158
1133140,0.99,2,7,2,2,7,7,2.0,7.0,t,23,53,83,83
913536,0.99,1,30,1,1,30,30,1.0,30.0,f,0,0,0,0
914057,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,1,13,41,316
1145784,0.99,1,365,2,3,999,999,2.6,999.0,t,9,24,54,309
1357593,0.99,3,1125,1,3,1125,1125,3.0,1125.0,t,1,5,18,229
1146228,0.99,3,30,3,3,30,30,3.0,30.0,t,0,0,0,249
1152829,0.99,1,365,2,3,999,999,2.6,999.0,t,3,11,41,299
1362092,0.99,6,10,1,6,10,10,5.8,10.0,t,3,9,36,209
1161437,0.99,7,1125,7,7,7,1125,7.0,1101.9,t,0,0,0,37
1162707,0.99,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365
1362476,0.99,2,1124,1,7,99,99,2.4,99.0,t,2,17,41,41
1168731,0.99,5,1125,5,14,1125,1125,5.2,1125.0,t,7,9,39,277
1174292,0.99,1,1125,1,1,1125,1125,1.0,1125.0,f,0,0,0,0
1380233,0.99,2,1125,1,2,1125,1125,2.0,1125.0,t,4,9,33,296
1395084,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,2,3,6,264
1176241,0.99,30,360,1,30,360,360,29.9,360.0,t,0,0,0,68
1182242,0.99,5,17,5,5,17,17,5.0,17.0,t,15,35,55,116
1184735,0.99,3,90,2,3,90,90,3.0,90.0,t,4,13,20,20
1398273,0.99,1,1125,1,1,1125,1125,1.0,1125.0,f,0,0,0,0
1209383,0.99,5,30,5,5,30,30,5.0,30.0,t,12,26,56,331
1408400,0.99,28,1125,5,28,1125,1125,27.0,1125.0,t,0,12,42,317
1209661,0.99,4,60,3,4,1125,1125,4.0,1125.0,t,8,26,56,275
1426027,0.99,4,150,4,4,1125,1125,4.0,1125.0,t,7,22,51,226
1220946,0.99,2,90,2,3,90,90,2.1,90.0,t,7,13,29,288
1227155,0.99,7,360,7,7,360,360,7.0,360.0,t,14,44,74,349
1426530,0.99,6,1125,6,6,1125,1125,6.0,1125.0,t,1,9,9,263
1230570,0.99,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,6,229
1248292,0.99,1,90,1,3,90,90,1.1,90.0,t,1,7,37,290
1251520,0.99,3,15,3,3,15,15,3.0,15.0,t,0,0,0,0
1427336,0.99,3,1120,1,5,1120,1120,1.9,1120.0,t,6,7,21,53
1254418,0.99,365,365,365,365,365,365,365.0,365.0,f,0,0,0,0
1430003,0.99,6,150,2,4,99,99,3.9,99.0,t,7,18,18,18
1254955,0.99,15,1125,4,15,1125,1125,14.9,1125.0,t,0,0,0,271
1431541,0.99,4,90,4,4,90,90,4.0,90.0,t,0,8,38,118
1256157,0.99,4,1125,2,5,1125,1125,4.0,1125.0,t,16,46,76,166
1256570,0.99,3,1125,1,3,1125,1125,3.0,1125.0,t,1,1,15,266
1434789,0.99,3,120,2,5,99,99,4.0,99.0,t,0,0,0,1
1263062,0.99,2,14,1,2,14,14,2.0,14.0,t,7,31,61,241
1443639,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,14,41,71,346
1263329,0.99,2,14,1,2,14,14,2.0,14.0,t,3,20,48,210
1266548,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,3,7,27,274
1463482,0.99,4,10,4,4,10,10,4.0,10.0,t,4,25,55,330
1267730,0.99,2,90,1,3,90,90,2.0,90.0,t,4,8,17,272
1473278,0.99,7,1125,7,7,1125,1125,7.0,1125.0,t,3,26,56,231
1272747,0.99,2,120,2,2,1125,1125,2.0,1125.0,t,1,7,21,274
1273055,0.99,17,1112,17,17,1112,1112,17.0,1112.0,f,0,0,0,0
1482007,0.99,3,30,3,3,30,30,3.0,30.0,t,2,3,3,220
1485339,0.99,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0
1274889,0.99,2,27,2,2,27,27,2.0,27.0,t,9,14,26,42
1491263,0.99,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,5
1275293,0.99,7,30,7,7,30,30,7.0,30.0,t,7,9,24,281
1281843,0.99,180,180,180,180,180,180,180.0,180.0,t,0,0,0,0
1496117,0.99,12,365,12,12,365,365,12.0,365.0,t,2,18,48,73
1289823,0.99,2,1125,2,2,1125,1125,2.0,1125.0,t,8,22,43,318
1296584,0.99,2,30,2,2,30,30,2.0,30.0,f,0,0,0,0
1500875,0.99,2,60,2,2,1125,1125,2.0,1125.0,t,5,16,36,311
1507595,0.99,300,300,300,300,300,300,300.0,300.0,t,30,60,90,365
1297217,0.99,4,1125,1,5,600,1125,4.0,1098.4,t,4,13,37,281
1518919,0.99,3,1125,1,3,1125,1125,3.0,1125.0,t,3,8,8,47
1298830,0.99,3,1125,2,4,1125,1125,3.1,1125.0,t,8,38,68,153
1522608,0.99,4,300,4,4,300,300,4.0,300.0,t,8,32,62,337
1302691,0.99,1,1124,1,5,1125,1125,1.3,1125.0,t,14,44,74,130
1523675,0.99,1,15,1,2,15,15,1.1,15.0,t,5,22,52,53
1309325,0.99,2,7,2,2,7,7,2.0,7.0,t,26,52,82,82
